i,j,weight,reciprocated
1822,4791,1,False
1822,4918,1,False
1822,4955,1,False
1822,5134,1,False
1822,5242,1,False
1822,5415,1,False
1822,5667,1,False
1822,5831,1,False
1822,5965,1,False
1822,6112,3,False
1822,6133,1,False
1822,6273,1,False
1823,4097,1,False
1823,6022,1,False
1824,2477,1,False
1824,2559,1,False
1824,2809,1,False
1824,3425,1,False
1824,3805,1,False
1824,3850,1,False
1824,3937,1,False
1824,4679,2,True
1824,5282,1,False
1824,5726,1,False
1825,1871,1,False
1825,1875,1,False
1825,2531,1,False
1825,2824,1,False
1825,2915,1,False
1825,2941,1,False
1825,2942,1,False
1825,4465,1,False
1825,4825,1,False
1825,5289,1,False
1825,5312,1,False
1825,5848,1,False
1826,2720,1,False
1826,2936,1,False
1826,4485,1,False
1826,5827,1,False
1826,5867,1,False
1826,6377,1,False
1827,1903,1,False
1827,1949,1,False
1827,1958,2,True
1827,2168,1,False
1827,2180,1,False
1827,2216,1,False
1827,2217,1,False
1827,2227,1,False
1827,2300,1,False
1827,2388,1,False
1827,2413,1,False
1827,2497,1,False
1827,2513,1,False
1827,2572,1,False
1827,2600,3,False
1827,2613,1,False
1827,2711,1,False
1827,2715,3,False
1827,2746,2,False
1827,2800,5,True
1827,2810,1,False
1827,2817,3,False
1827,2962,1,False
1827,2997,1,False
1827,3114,1,False
1827,3311,1,False
1827,3326,2,True
1827,3356,1,False
1827,3466,1,False
1827,3548,1,False
1827,3550,1,False
1827,3554,1,False
1827,3562,1,False
1827,3580,2,False
1827,3600,1,False
1827,3606,3,False
1827,3614,1,False
1827,3630,2,True
1827,3659,1,False
1827,3718,1,False
1827,3730,2,False
1827,3775,1,False
1827,3870,2,False
1827,3945,3,False
1827,3971,1,False
1827,3989,1,False
1827,3999,1,False
1827,4012,1,False
1827,4022,1,False
1827,4122,1,False
1827,4173,4,False
1827,4237,1,False
1827,4241,2,True
1827,4260,1,False
1827,4323,1,False
1827,4425,1,False
1827,4443,1,False
1827,4520,2,False
1827,4557,1,False
1827,4641,1,False
1827,4657,1,False
1827,4673,3,False
1827,4758,2,False
1827,4816,1,False
1827,4839,3,True
1827,4896,1,False
1827,4911,1,False
1827,4940,1,False
1827,5024,1,False
1827,5066,1,False
1827,5144,1,False
1827,5183,2,False
1827,5200,1,False
1827,5287,1,False
1827,5301,1,False
1827,5395,1,False
1827,5489,1,False
1827,5492,1,False
1827,5561,1,False
1827,5578,2,True
1827,5610,1,False
1827,5770,1,False
1827,5859,1,False
1827,5860,1,False
1827,5872,1,False
1827,5918,1,False
1827,5952,1,False
1827,5960,1,False
1827,5989,1,False
1827,6002,1,False
1827,6165,1,False
1827,6175,1,False
1827,6256,11,False
1827,6275,4,False
1827,6300,1,False
1827,6307,1,False
1827,6317,2,False
1827,6327,4,False
1827,6451,1,False
1827,6477,1,False
1827,6526,1,False
1828,1872,1,False
1828,2054,2,False
1828,2169,1,False
1828,2180,1,False
1828,2347,1,False
1828,2388,1,False
1828,2462,1,False
1828,2479,2,False
1828,2480,7,False
1828,2630,1,False
1828,2715,1,False
1828,2753,1,False
1828,2797,1,False
1828,2918,1,False
1828,2947,1,False
1828,3071,1,False
1828,3326,3,False
1828,3391,2,False
1828,3433,1,False
1828,3437,2,False
1828,3465,1,False
1828,3530,1,False
1828,3550,1,False
1828,3560,1,False
1828,3580,2,False
1828,3603,1,False
1828,3630,1,False
1828,3757,1,False
1828,3857,1,False
1828,3939,1,False
1828,3947,1,False
1828,4048,4,False
1828,4100,1,False
1828,4173,1,False
1828,4247,1,False
1828,4295,3,False
1828,4344,1,False
1828,4349,1,False
1828,4407,1,False
1828,4544,1,False
1828,4657,1,False
1828,4677,1,False
1828,4730,1,False
1828,4951,1,False
1828,5006,1,False
1828,5139,1,False
1828,5302,1,False
1828,5321,1,False
1828,5338,1,False
1828,5379,1,False
1828,5396,2,False
1828,5430,1,False
1828,5504,2,False
1828,5604,1,False
1828,5659,1,False
1828,5684,1,False
1828,5693,1,False
1828,5776,1,False
1828,5908,1,False
1828,6002,1,False
1828,6052,1,False
1828,6156,1,False
1828,6250,1,False
1828,6259,1,False
1828,6307,1,False
1828,6478,1,False
1829,1965,1,False
1829,2018,1,False
1829,2021,1,False
1829,2117,1,False
1829,2151,1,False
1829,2197,1,False
1829,2328,1,False
1829,2379,1,False
1829,2815,1,False
1829,3247,1,False
1829,3456,1,False
1829,3498,1,False
1829,3511,1,False
1829,3534,1,False
1829,3751,1,False
1829,3755,1,False
1829,4189,1,False
1829,4472,1,False
1829,4503,1,False
1829,4595,1,False
1829,4637,1,False
1829,4783,1,False
1829,5023,1,False
1829,5049,1,False
1829,5372,2,False
1829,5582,2,False
1829,5786,1,False
1829,6006,1,False
1829,6168,1,False
1829,6541,1,False
1830,2050,1,False
1830,2184,2,False
1830,2280,1,False
1830,3348,1,False
1830,3900,1,False
1830,4331,1,False
1830,4768,1,False
1830,4934,1,False
1830,5041,1,False
1830,5361,1,False
1830,5663,1,False
1830,5733,1,False
1830,5751,2,False
1830,5903,1,False
1830,6016,1,False
1830,6219,1,False
1830,6392,1,False
1831,3792,1,False
1831,4416,1,False
1831,4629,1,False
1832,2273,1,False
1832,3764,1,False
1833,2879,1,False
1833,3257,1,False
1833,3350,2,False
1833,4552,1,False
1833,4917,1,False
1833,4962,1,False
1833,5832,2,False
1833,6042,1,False
1834,1889,1,False
1834,1907,1,False
1834,1926,1,False
1834,2502,1,False
1834,2824,1,False
1834,3390,1,False
1834,3437,2,False
1834,3802,1,False
1834,3827,1,False
1834,4036,1,False
1834,4359,1,False
1834,4781,1,False
1834,6471,3,False
1835,2280,2,False
1835,2295,1,False
1835,2467,2,False
1835,2483,1,False
1835,2649,1,False
1835,2825,1,False
1835,2833,1,False
1835,2952,1,False
1835,2989,1,False
1835,2990,2,False
1835,3191,1,False
1835,3246,1,False
1835,3510,1,False
1835,3511,1,False
1835,3691,1,False
1835,4141,1,False
1835,4303,1,False
1835,4389,1,False
1835,4516,1,False
1835,4709,1,False
1835,4953,1,False
1835,5171,1,False
1835,5241,1,False
1835,5424,2,False
1835,5588,1,False
1835,5643,1,False
1835,5678,1,False
1835,6106,1,False
1835,6481,1,False
1836,1884,1,False
1836,1926,2,True
1836,1958,9,False
1836,1984,2,False
1836,2093,2,False
1836,2388,1,False
1836,2426,1,False
1836,2429,1,False
1836,2487,1,False
1836,2502,1,False
1836,2508,1,False
1836,2621,1,False
1836,2638,1,False
1836,2738,1,False
1836,2818,1,False
1836,2847,1,False
1836,2890,1,False
1836,3124,1,False
1836,3135,1,False
1836,3253,1,False
1836,3255,1,False
1836,3356,1,False
1836,3394,7,False
1836,3709,1,False
1836,3756,1,False
1836,3764,1,False
1836,3856,1,False
1836,3893,1,False
1836,3999,1,False
1836,4010,1,False
1836,4027,2,False
1836,4156,3,False
1836,4260,1,False
1836,4373,1,False
1836,4390,2,False
1836,4394,1,False
1836,4433,1,False
1836,4965,1,False
1836,4974,1,False
1836,5178,1,False
1836,5285,1,False
1836,5415,1,False
1836,5562,1,False
1836,5576,1,False
1836,5787,1,False
1836,5849,1,False
1836,5859,1,False
1836,5860,1,False
1836,5959,1,False
1836,6050,1,False
1836,6122,1,False
1836,6148,1,False
1836,6323,2,False
1836,6423,2,False
1836,6427,1,False
1837,2017,1,False
1837,2204,1,False
1837,2216,1,False
1837,2462,2,False
1837,2800,1,False
1837,2817,1,False
1837,2881,8,False
1837,3364,1,False
1837,3423,1,False
1837,3550,1,False
1837,3600,1,False
1837,3706,1,False
1837,3857,1,False
1837,4057,1,False
1837,4157,1,False
1837,4248,1,False
1837,4425,1,False
1837,4575,1,False
1837,4600,2,False
1837,5310,1,False
1837,5414,1,False
1837,5447,1,False
1837,5696,1,False
1837,6248,1,False
1837,6274,1,False
1837,6300,2,False
1837,6327,2,False
1838,2548,1,False
1838,4849,1,False
1838,5368,1,False
1838,5913,1,False
1838,5979,1,False
1838,6470,1,False
1839,2745,1,False
1839,2972,1,False
1839,3016,1,False
1839,3182,1,False
1839,3381,1,False
1839,3997,1,False
1839,6466,1,False
1840,2149,1,False
1840,2289,1,False
1840,2479,1,False
1840,2534,1,False
1840,2898,1,False
1840,2921,1,False
1840,3031,1,False
1840,3175,1,False
1840,3274,1,False
1840,3387,1,False
1840,3930,1,False
1840,4257,1,False
1840,4607,1,False
1840,4750,1,False
1840,4854,1,False
1840,4868,1,False
1840,5303,1,False
1840,5415,1,False
1840,5419,1,False
1840,5448,1,False
1840,5659,1,False
1840,6124,1,False
1840,6261,2,False
1840,6358,1,False
1840,6401,1,False
1840,6489,1,False
1841,2230,1,False
1841,2318,1,False
1841,2334,2,False
1841,2428,1,False
1841,2800,1,False
1841,2895,1,False
1841,2997,1,False
1841,3008,1,False
1841,3089,1,False
1841,3314,3,False
1841,3316,1,False
1841,3364,1,False
1841,3370,1,False
1841,3508,1,False
1841,3600,1,False
1841,3857,2,False
1841,3943,1,False
1841,4202,1,False
1841,4544,1,False
1841,4694,1,False
1841,4887,1,False
1841,5744,1,False
1841,5872,1,False
1841,6148,1,False
1841,6297,1,False
1841,6327,2,True
1841,6333,1,False
1841,6399,1,False
1842,1867,1,False
1842,2273,1,False
1842,2410,1,False
1842,2413,1,False
1842,2435,1,False
1842,2841,6,False
1842,2905,1,False
1842,3221,1,False
1842,3606,1,False
1842,3727,1,False
1842,3939,1,False
1842,4407,1,False
1842,4758,1,False
1842,4804,1,False
1842,4904,2,False
1842,4995,1,False
1842,5197,1,False
1842,5211,1,False
1842,5234,1,False
1842,5692,1,False
1842,5937,6,False
1842,5960,1,False
1842,6178,1,False
1842,6327,1,False
1842,6492,1,False
1843,1903,1,False
1843,1913,1,False
1843,1941,1,False
1843,1949,1,False
1843,1958,1,False
1843,2028,1,False
1843,2055,1,False
1843,2135,1,False
1843,2413,1,False
1843,2471,2,False
1843,2516,1,False
1843,2580,1,False
1843,2715,1,False
1843,2978,2,False
1843,2997,1,False
1843,3028,1,False
1843,3061,1,False
1843,3081,1,False
1843,3219,11,False
1843,3265,1,False
1843,3285,1,False
1843,3323,1,False
1843,3326,2,False
1843,3466,1,False
1843,3600,4,False
1843,3606,1,False
1843,3683,1,False
1843,3800,1,False
1843,3807,1,False
1843,3975,1,False
1843,4015,1,False
1843,4270,1,False
1843,4349,1,False
1843,4433,1,False
1843,4435,1,False
1843,4548,1,False
1843,4560,1,False
1843,4734,1,False
1843,5024,1,False
1843,5074,1,False
1843,5175,2,False
1843,5197,2,False
1843,5211,5,False
1843,5217,1,False
1843,5288,2,False
1843,5377,1,False
1843,5394,1,False
1843,5550,1,False
1843,5575,1,False
1843,5667,1,False
1843,5849,1,False
1843,5872,1,False
1843,5960,12,False
1843,6039,1,False
1843,6069,1,False
1843,6146,2,False
1843,6156,1,False
1843,6300,1,False
1843,6327,6,True
1843,6333,1,False
1843,6350,1,False
1843,6530,1,False
1844,1902,2,False
1844,1973,1,False
1844,2241,1,False
1844,2313,1,False
1844,2349,2,False
1844,2380,1,False
1844,2519,1,False
1844,2612,3,False
1844,2626,1,False
1844,2627,3,False
1844,2642,3,False
1844,2805,1,False
1844,2888,1,False
1844,3192,1,False
1844,3216,1,False
1844,3248,4,False
1844,3299,3,False
1844,3372,4,False
1844,3444,1,False
1844,3590,1,False
1844,3713,1,False
1844,3714,1,False
1844,3754,1,False
1844,3881,2,False
1844,3966,1,False
1844,4055,1,False
1844,4209,1,False
1844,4353,1,False
1844,4436,1,False
1844,4444,1,False
1844,4862,1,False
1844,5046,1,False
1844,5132,1,False
1844,5297,1,False
1844,5361,4,False
1844,5580,1,False
1844,5601,1,False
1844,5626,1,False
1844,5632,2,False
1844,5657,1,False
1844,5706,1,False
1844,5937,1,False
1844,5971,1,False
1844,6068,2,False
1844,6088,1,False
1844,6384,2,False
1844,6385,1,False
1844,6419,2,False
1844,6436,1,False
1844,6442,1,False
1844,6509,2,False
1844,6512,1,False
1845,2070,1,False
1845,2129,1,False
1845,2551,1,False
1845,2602,1,False
1845,3371,1,False
1845,3419,1,False
1845,4365,1,False
1845,5303,1,False
1845,5449,1,False
1845,5965,1,False
1845,6268,1,False
1846,1851,1,False
1846,1852,1,False
1846,1958,2,False
1846,1966,1,False
1846,2004,1,False
1846,2070,1,False
1846,2133,1,False
1846,2144,1,False
1846,2180,1,False
1846,2243,1,False
1846,2388,2,False
1846,2432,2,False
1846,2462,4,False
1846,2463,1,False
1846,2479,1,False
1846,2480,1,False
1846,2638,1,False
1846,2737,1,False
1846,2765,2,False
1846,2788,1,False
1846,2869,2,False
1846,3042,1,False
1846,3114,1,False
1846,3194,1,False
1846,3240,1,False
1846,3258,1,False
1846,3389,4,False
1846,3439,1,False
1846,3565,1,False
1846,3600,1,False
1846,3629,1,False
1846,3638,1,False
1846,3761,1,False
1846,3802,1,False
1846,3853,2,False
1846,3857,3,True
1846,3931,1,False
1846,4027,5,False
1846,4248,2,False
1846,4430,1,False
1846,4527,1,False
1846,4587,1,False
1846,4678,1,False
1846,4839,1,False
1846,4960,2,False
1846,5024,1,False
1846,5126,1,False
1846,5200,1,False
1846,5224,1,False
1846,5393,2,False
1846,5489,1,False
1846,5641,1,False
1846,5693,2,False
1846,5758,2,False
1846,5896,6,False
1846,5933,1,False
1846,5990,1,False
1846,6050,1,False
1846,6146,1,False
1846,6148,1,False
1846,6260,2,False
1846,6318,1,False
1846,6327,4,False
1846,6543,1,False
1847,2186,2,False
1847,2402,1,False
1847,2694,1,False
1847,2829,1,False
1847,3429,1,False
1847,3716,1,False
1847,3935,1,False
1847,4018,1,False
1847,4166,1,False
1847,4498,1,False
1847,5031,1,False
1847,5362,1,False
1847,5769,1,False
1847,6428,1,False
1848,2714,1,False
1848,3214,1,False
1848,4008,1,False
1848,6032,1,False
1849,2517,1,False
1849,4117,2,False
1849,4376,1,False
1849,4674,1,False
1849,4788,1,False
1849,5682,1,False
1850,3385,1,False
1851,2227,1,False
1851,2288,1,False
1851,2388,1,False
1851,2578,1,False
1851,2638,2,True
1851,3028,1,False
1851,3061,1,False
1851,3364,1,False
1851,3437,2,False
1851,3562,1,False
1851,3600,1,False
1851,3659,1,False
1851,3670,1,False
1851,3853,2,False
1851,3917,1,False
1851,4027,1,False
1851,4076,1,False
1851,4142,1,False
1851,4295,3,True
1851,4373,4,True
1851,4641,1,False
1851,4839,1,False
1851,5028,1,False
1851,5139,1,False
1851,5183,1,False
1851,5228,1,False
1851,5414,1,False
1851,5787,1,False
1851,5854,1,False
1851,6086,2,False
1851,6327,3,True
1851,6451,1,False
1851,6530,1,False
1852,2098,1,False
1852,2205,1,False
1852,2465,2,True
1852,2479,1,False
1852,2480,6,False
1852,2504,1,False
1852,2765,4,True
1852,2824,1,False
1852,2947,1,False
1852,2975,1,False
1852,4038,1,False
1852,4247,3,False
1852,4373,1,False
1852,4375,1,False
1852,4839,2,False
1852,5228,1,False
1852,5410,1,False
1852,5432,2,False
1852,5770,1,False
1852,5859,2,False
1852,5931,1,False
1852,6050,1,False
1852,6124,1,False
1852,6471,1,False
1852,6502,1,False
1853,3616,1,False
1853,4609,1,False
1853,4748,1,False
1853,5091,1,False
1853,5491,1,False
1853,6044,1,False
1854,5020,1,False
1855,1989,1,False
1855,2262,1,False
1855,2428,1,False
1855,2479,5,True
1855,2480,1,False
1855,2881,2,False
1855,2975,1,False
1855,2997,2,False
1855,3041,1,False
1855,3163,1,False
1855,3323,1,False
1855,3361,1,False
1855,3389,1,False
1855,3435,1,False
1855,3459,1,False
1855,3841,1,False
1855,3857,3,False
1855,3986,1,False
1855,4092,1,False
1855,4167,1,False
1855,4518,1,False
1855,4588,1,False
1855,4823,1,False
1855,4979,1,False
1855,5025,1,False
1855,5146,1,False
1855,5214,1,False
1855,5945,1,False
1855,5996,1,False
1855,6056,1,False
1855,6062,1,False
1855,6077,1,False
1856,2252,1,False
1856,2766,1,False
1856,3414,1,False
1856,4665,1,False
1856,5047,1,False
1856,6273,1,False
1857,2191,1,False
1857,2605,1,False
1857,2841,2,False
1857,3282,1,False
1857,3647,1,False
1857,3764,1,False
1857,3876,1,False
1857,4100,1,False
1857,4166,1,False
1857,4503,1,False
1857,4523,1,False
1857,5304,1,False
1857,5528,1,False
1857,5553,1,False
1857,5754,1,False
1857,6028,2,False
1857,6235,1,False
1857,6304,7,False
1858,1939,1,False
1858,1949,1,False
1858,1958,1,False
1858,2017,1,False
1858,2019,1,False
1858,2024,1,False
1858,2115,1,False
1858,2170,1,False
1858,2247,2,True
1858,2293,1,False
1858,2302,1,False
1858,2328,1,False
1858,2364,1,False
1858,2368,1,False
1858,2410,2,True
1858,2413,1,False
1858,2431,1,False
1858,2435,6,True
1858,2578,1,False
1858,2604,1,False
1858,2606,1,False
1858,2679,1,False
1858,2715,12,False
1858,2753,1,False
1858,2805,1,False
1858,2841,3,True
1858,2876,1,False
1858,2890,1,False
1858,2902,1,False
1858,3046,1,False
1858,3088,1,False
1858,3097,1,False
1858,3119,1,False
1858,3122,1,False
1858,3165,1,False
1858,3193,1,False
1858,3219,1,False
1858,3247,1,False
1858,3282,1,False
1858,3356,1,False
1858,3388,1,False
1858,3475,2,False
1858,3534,1,False
1858,3553,1,False
1858,3606,2,False
1858,3642,1,False
1858,3663,2,False
1858,3793,2,False
1858,3823,1,False
1858,3825,1,False
1858,3894,2,False
1858,3898,1,False
1858,3947,2,False
1858,3955,1,False
1858,4102,1,False
1858,4344,2,False
1858,4348,3,True
1858,4407,2,True
1858,4519,1,False
1858,4520,1,False
1858,4595,1,False
1858,4640,2,False
1858,4681,1,False
1858,4740,2,False
1858,4783,2,False
1858,4798,1,False
1858,4802,1,False
1858,4831,1,False
1858,4883,1,False
1858,4996,1,False
1858,5004,1,False
1858,5018,1,False
1858,5128,1,False
1858,5169,1,False
1858,5211,4,False
1858,5273,1,False
1858,5293,1,False
1858,5504,2,False
1858,5522,1,False
1858,5550,1,False
1858,5602,1,False
1858,5679,1,False
1858,5710,1,False
1858,5748,1,False
1858,5789,1,False
1858,5892,1,False
1858,5925,1,False
1858,5937,2,True
1858,5960,7,False
1858,5999,1,False
1858,6028,1,False
1858,6075,2,False
1858,6084,1,False
1858,6092,1,False
1858,6157,1,False
1858,6165,1,False
1858,6197,1,False
1858,6256,1,False
1858,6259,1,False
1858,6300,1,False
1858,6327,1,False
1858,6391,1,False
1858,6492,1,False
1859,2593,1,False
1859,3634,1,False
1859,3887,1,False
1859,4201,1,False
1859,4663,1,False
1859,4718,1,False
1859,4824,1,False
1859,4953,1,False
1859,5694,1,False
1859,5726,1,False
1860,1904,1,False
1860,2050,1,False
1860,2173,1,False
1860,2181,1,False
1860,2438,2,False
1860,2553,2,False
1860,2627,1,False
1860,2957,1,False
1860,3023,1,False
1860,3029,1,False
1860,3056,1,False
1860,3450,1,False
1860,3641,1,False
1860,3877,1,False
1860,4108,1,False
1860,4514,1,False
1860,4630,1,False
1860,4699,1,False
1860,4875,1,False
1860,5107,1,False
1860,5160,1,False
1860,5361,2,False
1860,5609,1,False
1860,5632,1,False
1860,5760,1,False
1860,5769,1,False
1860,5873,1,False
1860,6027,1,False
1860,6412,1,False
1860,6481,1,False
1861,1990,1,False
1861,2273,1,False
1861,2313,1,False
1861,2328,2,False
1861,2351,1,False
1861,2381,1,False
1861,2413,1,False
1861,2435,1,False
1861,2469,1,False
1861,2537,1,False
1861,2553,1,False
1861,2627,4,False
1861,3096,1,False
1861,3293,8,False
1861,3456,2,False
1861,3843,1,False
1861,3880,1,False
1861,3948,1,False
1861,4050,1,False
1861,4238,1,False
1861,4261,1,False
1861,4679,1,False
1861,4829,1,False
1861,4851,2,False
1861,4876,1,False
1861,4972,1,False
1861,4990,1,False
1861,5004,1,False
1861,5179,1,False
1861,5272,1,False
1861,5274,1,False
1861,5412,1,False
1861,5528,1,False
1861,5624,1,False
1861,5648,1,False
1861,5679,1,False
1861,5783,1,False
1861,5906,1,False
1861,6028,4,False
1861,6291,3,False
1861,6418,1,False
1861,6454,1,False
1861,6505,1,False
1862,1930,1,False
1862,2379,1,False
1862,3145,1,False
1862,3733,1,False
1862,3880,1,False
1862,4555,1,False
1862,4679,1,False
1862,4884,1,False
1862,4922,1,False
1862,5096,1,False
1862,5335,1,False
1862,5538,1,False
1862,5692,1,False
1862,5713,1,False
1862,5721,1,False
1862,5922,1,False
1862,6080,1,False
1862,6167,1,False
1862,6220,1,False
1862,6335,1,False
1863,2807,1,False
1863,3050,1,False
1864,2109,3,False
1864,2128,1,False
1864,2151,1,False
1864,2273,1,False
1864,2563,1,False
1864,3864,1,False
1864,5437,1,False
1864,5532,1,False
1864,5629,1,False
1864,5692,1,False
1864,5904,1,False
1864,6075,1,False
1864,6151,1,False
1864,6418,1,False
1864,6442,1,False
1865,2030,1,False
1865,2328,1,False
1865,2371,1,False
1865,2494,3,False
1865,2655,1,False
1865,2841,2,False
1865,3003,1,False
1865,3167,1,False
1865,3352,1,False
1865,3522,1,False
1865,3542,1,False
1865,3575,1,False
1865,3610,1,False
1865,3647,2,True
1865,3782,1,False
1865,3797,1,False
1865,3848,1,False
1865,3879,2,False
1865,3894,1,False
1865,4049,1,False
1865,4180,1,False
1865,4245,1,False
1865,4261,1,False
1865,4615,2,False
1865,4786,1,False
1865,4878,1,False
1865,4966,1,False
1865,5388,1,False
1865,5498,1,False
1865,5519,1,False
1865,5565,1,False
1865,5679,1,False
1865,5904,1,False
1865,5906,1,False
1865,6092,1,False
1865,6129,1,False
1865,6194,1,False
1865,6391,1,False
1865,6418,2,False
1865,6473,2,False
1865,6492,2,False
1866,2757,1,False
1866,3252,1,False
1866,5131,1,False
1866,6340,1,False
1867,2168,1,False
1867,2202,1,False
1867,2406,1,False
1867,2876,1,False
1867,2993,2,False
1867,3219,1,False
1867,4027,5,False
1867,4435,1,False
1867,4522,1,False
1867,4639,1,False
1867,5211,2,False
1867,5396,2,False
1867,5407,1,False
1867,5735,1,False
1867,5854,1,False
1867,5960,1,False
1867,5988,1,False
1867,6175,1,False
1867,6327,1,False
1868,3864,1,False
1868,5853,2,False
1868,6304,2,False
1869,4080,1,False
1870,2070,1,False
1870,2078,1,False
1870,2314,3,False
1870,2365,3,False
1870,2777,1,False
1870,2922,1,False
1870,3652,1,False
1870,3714,1,False
1870,4020,1,False
1870,4148,1,False
1870,4262,1,False
1870,5975,1,False
1870,6109,1,False
1871,1907,1,False
1871,2478,5,True
1871,2636,2,False
1871,2863,1,False
1871,3181,1,False
1871,4974,1,False
1871,5828,1,False
1871,6161,1,False
1872,1917,1,False
1872,1973,5,False
1872,2088,1,False
1872,2168,1,False
1872,2244,1,False
1872,2435,1,False
1872,2612,1,False
1872,2613,1,False
1872,2731,1,False
1872,2797,1,False
1872,2805,2,False
1872,2841,10,False
1872,2993,1,False
1872,3165,3,False
1872,3247,1,False
1872,3451,3,True
1872,4009,2,False
1872,4304,1,False
1872,4348,3,False
1872,4353,2,False
1872,4574,1,False
1872,4804,1,False
1872,4904,12,True
1872,4972,1,False
1872,5211,6,False
1872,5372,1,False
1872,5377,1,False
1872,5434,2,False
1872,5587,1,False
1872,5621,3,False
1872,5876,1,False
1872,5937,4,False
1872,5960,4,False
1872,6420,3,False
1872,6454,1,False
1872,6477,1,False
1872,6492,2,False
1873,1973,1,False
1873,1975,1,False
1873,2003,2,False
1873,2017,1,False
1873,2123,1,False
1873,2293,1,False
1873,2311,1,False
1873,2386,1,False
1873,2410,1,False
1873,2413,1,False
1873,2537,1,False
1873,2575,1,False
1873,2612,6,False
1873,2627,1,False
1873,2772,1,False
1873,2795,2,False
1873,2841,1,False
1873,3120,1,False
1873,3133,1,False
1873,3289,1,False
1873,3293,3,False
1873,3451,1,False
1873,3880,1,False
1873,3881,1,False
1873,3957,1,False
1873,4015,1,False
1873,4348,1,False
1873,4403,1,False
1873,4436,1,False
1873,4474,1,False
1873,4904,8,False
1873,4950,1,False
1873,5096,1,False
1873,5138,1,False
1873,5434,1,False
1873,5674,1,False
1873,5692,1,False
1873,5732,1,False
1873,5766,1,False
1873,5898,1,False
1873,5937,6,False
1873,6172,1,False
1873,6194,1,False
1873,6291,1,False
1873,6388,1,False
1873,6433,1,False
1874,2442,1,False
1874,2455,1,False
1874,2928,1,False
1874,4272,1,False
1874,5067,1,False
1874,5652,1,False
1874,5895,1,False
1874,6326,1,False
1874,6520,1,False
1875,3907,1,False
1875,4468,2,False
1875,4482,1,False
1875,4638,1,False
1875,5886,1,False
1875,5976,1,False
1875,6377,1,False
1875,6389,1,False
1876,2627,1,False
1876,3451,1,False
1876,3764,1,False
1876,3898,1,False
1876,4050,1,False
1876,4500,1,False
1876,5692,1,False
1876,6304,5,False
1877,3250,1,False
1877,3472,1,False
1877,4863,1,False
1877,4886,1,False
1878,5133,1,False
1879,3740,1,False
1879,3753,1,False
1879,5278,1,False
1879,5449,1,False
1879,5780,1,False
1880,1958,2,False
1880,2422,1,False
1880,2426,1,False
1880,3326,1,False
1880,3614,1,False
1880,3764,1,False
1880,3911,1,False
1880,4027,6,False
1880,4076,1,False
1880,4373,1,False
1880,5077,1,False
1880,5177,1,False
1880,5414,1,False
1880,6327,2,False
1881,3359,1,False
1882,2328,2,False
1882,2375,1,False
1882,2379,1,False
1882,2772,3,False
1882,2992,1,False
1882,3023,1,False
1882,3317,1,False
1882,3625,1,False
1882,5023,1,False
1882,5582,1,False
1882,6192,1,False
1882,6370,1,False
1883,2180,4,False
1883,2388,1,False
1883,2479,2,True
1883,2502,3,False
1883,2707,1,False
1883,2748,1,False
1883,2862,1,False
1883,2947,1,False
1883,3391,1,False
1883,3437,1,False
1883,3818,1,False
1883,3819,1,False
1883,3857,2,False
1883,3922,1,False
1883,3941,1,False
1883,4038,1,False
1883,4243,1,False
1883,4295,4,False
1883,4455,1,False
1883,5393,1,False
1883,5745,1,False
1883,6086,2,False
1883,6324,1,False
1883,6327,1,False
1884,1926,3,False
1884,1958,6,False
1884,2430,1,False
1884,2471,1,False
1884,2502,2,False
1884,2504,1,False
1884,2577,1,False
1884,2737,1,False
1884,2765,2,False
1884,3391,1,False
1884,3582,1,False
1884,4156,1,False
1884,4373,1,False
1884,4606,2,False
1884,4677,1,False
1884,4685,1,False
1884,5126,1,False
1884,5763,1,False
1884,5787,1,False
1884,5862,1,False
1884,6311,1,False
1884,6323,1,False
1884,6324,1,False
1884,6498,1,False
1885,2176,1,False
1885,2230,1,False
1885,2261,1,False
1885,2907,1,False
1885,3739,1,False
1885,4596,1,False
1885,4845,1,False
1885,4953,1,False
1885,5195,1,False
1885,5394,1,False
1885,5645,1,False
1885,6274,1,False
1886,1895,1,False
1886,2035,1,False
1886,2080,1,False
1886,2151,1,False
1886,2664,1,False
1886,2917,1,False
1886,3691,4,False
1886,3781,1,False
1886,3885,1,False
1886,4303,1,False
1886,4324,1,False
1886,4759,1,False
1886,4923,1,False
1886,5023,1,False
1886,5225,3,False
1886,6409,1,False
1887,2404,1,False
1887,3749,1,False
1887,4181,2,False
1887,5363,1,False
1887,6144,1,False
1887,6209,1,False
1888,2450,1,False
1888,2560,1,False
1888,2952,1,False
1888,3009,1,False
1888,3322,1,False
1888,3423,1,False
1888,3596,1,False
1888,3641,1,False
1888,3646,1,False
1888,3703,2,False
1888,3823,1,False
1888,3957,2,False
1888,4510,1,False
1888,4932,1,False
1888,4982,1,False
1888,5046,2,False
1888,5058,1,False
1888,5279,1,False
1888,5419,2,False
1888,5436,1,False
1888,5606,1,False
1888,5747,1,False
1888,5919,1,False
1888,5946,1,False
1888,5991,1,False
1888,6442,2,False
1888,6462,1,False
1889,2479,3,False
1889,2480,2,False
1889,2484,1,False
1889,2504,1,False
1889,2707,1,False
1889,3012,1,False
1889,3756,1,False
1889,4434,2,False
1889,4663,1,False
1889,4707,1,False
1889,4730,1,False
1889,5221,1,False
