i,j,weight
4631,5161,1
4631,5229,1
4631,5535,1
4631,5582,1
4631,5665,1
4631,5775,1
4631,6019,1
4631,6212,1
4631,6216,1
4633,1376,2
4633,3240,1
4636,607,1
4636,753,1
4636,1365,1
4636,1940,1
4636,2315,2
4636,2714,1
4636,3487,1
4636,4008,1
4636,4093,1
4636,4446,1
4636,4561,1
4636,4741,1
4636,5070,2
4637,241,1
4637,404,1
4637,487,6
4637,793,1
4637,1435,1
4637,1733,1
4637,2107,2
4637,2598,2
4637,2705,1
4637,2833,1
4637,3412,1
4637,4251,2
4637,4629,2
4637,5335,1
4637,5586,1
4637,6517,1
4638,3467,1
4639,54,1
4639,55,1
4639,219,1
4639,230,1
4639,472,1
4639,503,1
4639,567,1
4639,894,1
4639,956,1
4639,1005,1
4639,1049,3
4639,1357,1
4639,1683,1
4639,1809,1
4639,1867,1
4639,1941,1
4639,1955,1
4639,1987,1
4639,2037,2
4639,2294,1
4639,2439,1
4639,2479,2
4639,2530,1
4639,2711,1
4639,2863,1
4639,2919,1
4639,2973,1
4639,2999,1
4639,3012,1
4639,3124,1
4639,3256,1
4639,3315,2
4639,3344,2
4639,3437,1
4639,3857,1
4639,3907,1
4639,3947,1
4639,4027,1
4639,4116,1
4639,4156,1
4639,4204,1
4639,4476,1
4639,4530,2
4639,4607,1
4639,4746,1
4639,4841,1
4639,5100,1
4639,5376,1
4639,5656,1
4639,5659,1
4639,6052,1
4639,6175,1
4639,6256,1
4639,6268,1
4639,6306,1
4639,6311,2
4639,6349,1
4639,6399,1
4639,6450,1
4639,6533,1
4639,6536,1
4640,353,1
4640,2168,1
4640,2715,1
4640,2736,1
4640,3032,2
4640,3087,1
4640,3910,1
4640,6157,1
4641,61,1
4641,217,1
4641,236,1
4641,431,1
4641,490,1
4641,609,2
4641,644,1
4641,685,2
4641,803,1
4641,847,1
4641,862,1
4641,954,1
4641,997,2
4641,1045,1
4641,1096,1
4641,1150,1
4641,1369,1
4641,1410,1
4641,1491,1
4641,1639,1
4641,1640,1
4641,1653,1
4641,1670,1
4641,1808,1
4641,1809,1
4641,1827,1
4641,2093,1
4641,2168,1
4641,2170,1
4641,2192,1
4641,2230,1
4641,2274,1
4641,2497,1
4641,2638,1
4641,2715,1
4641,2729,2
4641,2746,1
4641,2775,1
4641,2817,1
4641,2921,1
4641,3008,1
4641,3059,1
4641,3114,1
4641,3154,1
4641,3299,1
4641,3346,1
4641,3512,1
4641,3554,1
4641,3565,1
4641,3663,2
4641,3857,1
4641,3911,2
4641,4158,2
4641,4173,1
4641,4254,1
4641,4262,1
4641,4435,1
4641,4458,1
4641,4520,1
4641,4664,2
4641,4696,1
4641,4802,1
4641,4911,1
4641,4935,1
4641,5175,3
4641,5211,3
4641,5228,1
4641,5489,1
4641,5492,3
4641,5550,1
4641,5575,1
4641,5854,1
4641,6002,1
4641,6126,2
4641,6165,1
4641,6186,1
4641,6256,1
4641,6300,1
4641,6327,1
4641,6387,1
4641,6532,2
4642,69,1
4642,174,1
4642,456,1
4642,510,1
4642,597,1
4642,613,1
4642,884,1
4642,1048,1
4642,1202,1
4642,1260,1
4642,1313,1
4642,1394,1
4642,1558,1
4642,1613,1
4642,1665,1
4642,2167,1
4642,2220,1
4642,2740,1
4642,2774,2
4642,3075,1
4642,3140,1
4642,3432,1
4642,3469,1
4642,3567,1
4642,3576,1
4642,3969,1
4642,4028,1
4642,4078,2
4642,4416,1
4642,4845,1
4642,4955,1
4642,5440,1
4642,5471,1
4642,5666,1
4642,5768,1
4642,5769,1
4642,5839,1
4642,5949,1
4642,5961,1
4642,6024,1
4642,6101,1
4642,6213,1
4642,6215,1
4642,6267,2
4642,6523,1
4642,6528,1
4643,364,1
4643,1028,1
4643,1261,1
4643,1655,1
4643,1750,1
4643,2069,1
4643,2837,1
4643,3292,1
4643,4148,1
4643,4367,2
4643,4934,1
4643,5427,1
4643,6376,1
4644,2721,1
4644,5513,1
4645,3099,1
4648,2942,1
4649,19,1
4649,356,1
4650,5429,1
4651,4887,1
4651,6427,1
4652,549,1
4652,1594,1
4652,2096,1
4652,2488,1
4652,2811,1
4652,3016,1
4652,5182,1
4652,5456,1
4652,6273,1
4653,4642,1
4653,6082,1
4654,270,1
4654,2488,1
4654,2517,1
4654,3047,1
4654,4299,1
4654,6490,1
4655,740,1
4655,752,1
4655,1027,2
4655,1363,1
4655,1798,1
4655,2479,3
4655,2696,1
4655,2806,1
4655,2925,1
4655,3560,1
4655,3857,1
4655,3868,1
4655,4789,1
4655,5116,2
4655,5198,1
4655,5306,1
4655,5985,1
4655,6543,1
4656,160,1
4656,369,1
4656,607,1
4656,1165,1
4656,1181,1
4656,1481,1
4656,1626,1
4656,1900,1
4656,1904,1
4656,2409,1
4656,3133,1
4656,3511,1
4656,3968,3
4656,4446,1
4656,4679,1
4656,4933,1
4656,5092,1
4656,5582,2
4656,5671,1
4656,5678,1
4656,5761,1
4656,6166,1
4656,6179,1
4656,6369,2
4657,217,2
4657,503,1
4657,2216,1
4657,3964,1
4657,5232,1
4658,126,1
4658,241,1
4658,1634,1
4658,3328,1
4658,5035,1
4658,5079,1
4658,5320,1
4658,5635,1
4658,6459,1
4659,463,1
4659,715,1
4659,793,2
4659,1435,1
4659,2120,2
4659,2233,1
4659,2730,1
4659,3404,1
4659,3950,1
4659,4315,1
4659,4563,1
4659,4899,2
4659,5586,1
4659,5643,1
4659,5992,1
4659,6085,1
4659,6340,1
4660,668,1
4660,713,1
4660,745,1
4660,920,2
4660,970,1
4660,1600,1
4660,1724,1
4660,1752,1
4660,1904,1
4660,2221,2
4660,3000,3
4660,3574,1
4660,3591,1
4660,3705,1
4660,4317,1
4660,4537,1
4660,4605,1
4660,5015,1
4660,5335,3
4660,5341,1
4660,5775,1
4660,5898,1
4661,122,1
4662,3196,1
4663,129,1
4663,373,2
4663,551,2
4663,670,1
4663,733,1
4663,963,1
4663,1255,1
4663,1579,1
4663,1638,1
4663,1713,1
4663,1859,1
4663,1889,1
4663,1892,1
4663,1929,1
4663,2002,1
4663,2094,1
4663,2127,1
4663,2150,1
4663,2464,1
4663,2480,4
4663,2527,1
4663,2621,1
4663,2629,1
4663,2703,1
4663,2764,2
4663,2765,1
4663,3114,1
4663,3253,1
4663,3286,2
4663,3389,1
4663,3629,1
4663,3638,1
4663,3652,1
4663,3756,1
4663,3767,1
4663,3805,1
4663,3890,1
4663,4132,1
4663,4156,1
4663,4284,1
4663,4322,1
4663,4430,1
4663,4492,1
4663,4651,1
4663,4677,2
4663,4685,1
4663,4778,1
4663,4836,1
4663,4898,4
4663,5012,1
4663,5224,1
4663,5275,1
4663,5306,1
4663,5333,1
4663,5616,1
4663,5719,1
4663,5770,3
4663,6000,1
4663,6359,1
4663,6449,2
4663,6498,1
4663,6506,4
4664,18,1
4664,61,2
4664,148,1
4664,217,1
4664,283,1
4664,321,2
4664,367,1
4664,400,1
4664,481,1
4664,530,1
4664,584,1
4664,879,2
4664,997,1
4664,1156,1
4664,1260,1
4664,1369,1
4664,1397,1
4664,1430,1
4664,1489,1
4664,1491,1
4664,1503,1
4664,1801,3
4664,1913,1
4664,2093,2
4664,2223,1
4664,2292,2
4664,2307,1
4664,2497,1
4664,2514,1
4664,2550,1
4664,2600,4
4664,2638,1
4664,2923,1
4664,3105,1
4664,3154,2
4664,3219,1
4664,3550,1
4664,3577,1
4664,3580,2
4664,3659,1
4664,3662,1
4664,3718,1
4664,3910,1
4664,3917,1
4664,3945,1
4664,3975,1
4664,4178,1
4664,4241,1
4664,4248,1
4664,4368,2
4664,4369,1
4664,4548,1
4664,4587,1
4664,4641,1
4664,4649,1
4664,4657,1
4664,4684,1
4664,4798,1
4664,4803,1
4664,4896,1
4664,4920,1
4664,4951,1
4664,5028,1
4664,5126,1
4664,5177,1
4664,5223,1
4664,5317,4
4664,5414,2
4664,5470,1
4664,5693,1
4664,5859,1
4664,5896,1
4664,5914,1
4664,5925,1
4664,5940,1
4664,6050,1
4664,6055,1
4664,6146,1
4664,6175,1
4664,6189,1
4664,6275,1
4664,6315,1
4664,6317,1
4664,6320,1
4665,22,1
4665,526,1
4665,536,1
4665,1577,1
4665,1796,2
4665,1856,1
4665,2141,1
4665,2251,3
4665,2487,1
4665,2504,1
4665,3829,1
4665,3918,1
4665,4360,1
4665,4378,1
4665,4611,1
4665,4730,1
4665,5896,2
4665,6312,1
4665,6330,3
4666,2568,1
4666,2922,1
4666,6251,1
4667,63,1
4667,980,1
4667,1325,1
4667,2506,1
4669,166,1
4669,172,1
4669,217,1
4669,400,1
4669,407,1
4669,503,1
4669,862,1
4669,887,2
4669,1640,1
4669,2300,2
4669,2513,1
4669,2753,4
4669,2809,1
4669,3017,1
4669,3154,1
4669,3655,1
4669,4027,2
4669,4107,1
4669,4839,1
4669,4845,1
4669,5006,1
4669,5348,1
4669,6256,1
4669,6320,1
4670,200,1
4670,211,1
4670,329,2
4670,396,1
4670,962,1
4670,1970,1
4670,2303,1
4670,2807,2
4670,3605,1
4670,3801,1
4670,4154,1
4670,4663,1
4670,6472,1
4671,88,1
4671,438,1
4671,2095,2
4671,4325,1
4671,4478,2
4671,5795,1
4672,2601,1
4672,3148,1
4673,2724,1
4673,3516,1
4673,4641,1
4673,5849,1
4673,6327,1
4674,987,1
4674,1227,1
4674,1519,1
4674,1987,1
4674,2440,1
4674,2502,2
4674,2523,1
4674,2528,1
4674,2628,2
4674,2855,1
4674,3012,1
4674,3177,1
4674,3227,1
4674,3391,1
4674,3448,1
4674,3653,1
4674,3908,1
4674,3933,1
4674,4156,1
4674,4376,1
4674,4378,1
4674,5289,1
4674,5336,1
4674,5941,1
4674,6323,1
4675,5577,1
4676,916,1
4676,5806,1
4676,6362,1
4677,287,1
4677,371,4
4677,476,1
4677,524,1
4677,655,1
4677,761,1
4677,933,1
4677,985,1
4677,1191,1
4677,1198,2
4677,1657,1
4677,1796,1
4677,2081,1
4677,2093,1
4677,2504,1
4677,3154,1
4677,3655,1
4677,3803,1
4677,3813,1
4677,4198,1
4677,4464,1
4677,4501,1
4677,4815,1
4677,4987,1
4677,5393,1
4677,5953,1
4677,6000,1
4677,6183,1
4677,6323,2
4678,130,1
4678,188,1
4678,437,3
4678,933,2
4678,1683,1
4678,1846,1
4678,2180,1
4678,2480,1
4678,2502,1
4678,2697,1
4678,2737,1
4678,2775,1
4678,2817,1
4678,2851,1
4678,2973,1
4678,3465,1
4678,3543,1
4678,4375,2
4678,4378,1
4678,4410,1
4678,4427,1
4678,5200,1
4678,5319,1
4678,6124,1
4678,6323,1
4679,7,1
4679,14,1
4679,41,1
4679,87,1
4679,96,1
4679,143,1
4679,195,1
4679,256,1
4679,274,1
4679,296,1
4679,353,2
4679,354,1
4679,365,2
4679,495,1
4679,563,1
4679,572,1
4679,680,1
4679,723,1
4679,744,3
4679,776,1
4679,855,1
4679,920,1
4679,992,1
4679,1040,1
4679,1052,1
4679,1073,1
4679,1112,1
4679,1142,2
4679,1242,2
4679,1265,1
4679,1297,1
4679,1315,1
4679,1385,1
4679,1389,2
4679,1391,1
4679,1426,1
4679,1427,1
4679,1428,2
4679,1432,1
4679,1436,1
4679,1441,1
4679,1472,1
4679,1481,1
4679,1492,1
4679,1531,1
4679,1556,1
4679,1580,2
4679,1581,1
4679,1654,1
4679,1729,1
4679,1741,1
4679,1794,1
4679,1808,1
4679,1815,1
4679,1824,1
4679,1861,1
4679,1862,1
4679,1932,1
4679,1952,1
4679,2002,1
4679,2017,1
4679,2038,3
4679,2042,1
4679,2088,1
4679,2121,1
4679,2145,1
4679,2157,1
4679,2167,1
4679,2181,1
4679,2224,1
4679,2227,1
4679,2267,1
4679,2274,1
4679,2328,5
4679,2360,1
4679,2389,1
4679,2392,1
4679,2412,3
4679,2435,1
4679,2507,1
4679,2553,1
4679,2567,1
4679,2612,1
4679,2615,1
4679,2706,1
4679,2733,1
4679,2751,1
4679,2772,1
4679,2774,1
4679,2777,6
4679,2796,1
4679,2805,2
4679,2841,1
4679,2890,1
4679,2896,1
4679,2908,3
4679,2910,2
4679,3024,1
4679,3118,1
4679,3134,1
4679,3138,1
4679,3141,1
4679,3216,1
4679,3247,1
4679,3254,1
4679,3293,3
4679,3296,1
4679,3299,1
4679,3389,1
4679,3403,1
4679,3404,2
4679,3422,1
4679,3440,1
4679,3455,1
4679,3477,2
4679,3503,1
4679,3531,2
4679,3580,1
4679,3604,1
4679,3605,1
4679,3646,2
4679,3689,1
4679,3733,1
4679,3823,1
4679,3883,1
4679,3894,1
4679,3920,1
4679,3936,1
4679,3949,1
4679,3977,2
4679,4056,2
4679,4104,1
4679,4108,1
4679,4121,1
4679,4122,1
4679,4210,3
4679,4234,1
4679,4255,2
4679,4348,1
4679,4353,1
4679,4407,3
4679,4509,1
4679,4536,1
4679,4538,1
4679,4583,2
4679,4711,1
4679,4783,5
4679,4799,1
4679,4844,1
4679,4845,1
4679,4851,1
4679,4932,1
4679,4950,1
4679,4961,1
4679,4990,1
4679,5016,1
4679,5058,2
4679,5099,1
4679,5256,1
4679,5262,1
4679,5274,1
4679,5283,1
4679,5302,1
4679,5326,1
4679,5535,1
4679,5585,1
4679,5589,1
4679,5602,1
4679,5609,1
4679,5619,1
4679,5631,1
4679,5645,1
4679,5683,1
4679,5732,1
4679,5765,1
4679,5766,1
4679,5771,1
4679,5882,1
4679,5898,1
4679,5901,1
4679,6009,1
4679,6017,1
4679,6025,1
4679,6028,1
4679,6083,1
4679,6094,1
4679,6132,1
4679,6154,1
4679,6156,2
4679,6157,1
4679,6194,1
4679,6249,1
4679,6289,1
4679,6291,1
4679,6308,1
4679,6473,1
4679,6501,1
4679,6509,1
4680,141,1
4680,357,1
4680,404,1
4680,455,1
4680,615,1
4680,686,1
4680,722,1
4680,787,1
4680,793,1
4680,869,1
4680,906,1
4680,922,1
4680,950,2
4680,1435,1
4680,1578,1
4680,1582,1
4680,2008,1
4680,2161,1
4680,2277,1
4680,2382,1
4680,2384,1
4680,2404,1
4680,2553,1
4680,2598,2
4680,2757,1
4680,2943,1
4680,3133,1
4680,3164,2
4680,3215,1
4680,3511,1
4680,3749,1
4680,3950,2
4680,4061,1
4680,4090,1
4680,4093,3
4680,4120,1
4680,4364,1
4680,4404,2
4680,4445,1
4680,4561,1
4680,4862,1
4680,4899,3
4680,4999,1
4680,5297,1
4680,5363,1
4680,5639,1
4680,5643,2
4680,5722,2
4680,5951,1
4680,5992,2
4680,6206,1
4680,6542,2
4681,2872,1
4681,4728,1
4681,5516,1
4682,842,1
4682,1173,2
4682,1926,1
4682,1955,1
4682,2810,1
4682,2949,1
4682,2956,1
4682,3005,2
4682,3129,1
4682,3229,1
4682,3465,1
4682,3517,1
4682,4116,1
4682,6253,1
4682,6367,1
4683,1221,1
4683,1556,1
4683,1561,1
4683,2226,1
4683,2592,1
4683,2835,1
4683,3020,1
4683,3207,1
4683,3640,1
4683,3942,1
4683,4205,1
4683,4358,1
4683,4596,1
4683,4912,1
4683,6246,1
4683,6269,1
4683,6334,1
4684,4915,6
4685,62,1
4685,1216,2
4685,1884,1
4685,2032,1
4685,2479,2
4685,2480,1
4685,2697,1
4685,2748,1
4685,2862,1
4685,3227,1
4685,3437,2
4685,4038,1
4685,4156,1
4685,4198,1
4685,4241,1
4685,4295,2
4685,4606,1
4685,4796,1
4685,5067,1
4685,5454,1
4685,5709,1
4685,6148,1
4685,6309,1
4685,6323,1
4686,68,2
4686,350,1
4686,359,1
4686,1029,1
4686,1032,1
4686,2248,1
4686,2432,1
4686,2629,1
4686,2697,1
4686,3760,1
4686,3953,1
4686,4370,1
4686,4465,1
4686,4712,1
4686,5675,1
4686,5885,1
4686,6445,2
4687,98,1
4687,166,1
4687,400,1
4687,747,1
4687,878,1
4687,909,2
4687,1173,2
4687,1243,1
4687,1913,1
4687,1958,2
4687,2004,2
4687,2307,1
4687,2388,2
4687,2426,1
4687,2463,1
4687,2746,1
4687,2869,1
4687,3154,1
4687,3481,1
4687,3505,1
4687,3803,1
4687,3999,1
4687,4531,1
4687,4727,1
4687,4917,1
4687,5155,1
4687,5763,1
4687,5843,1
4687,5849,1
4687,6055,3
4687,6256,1
4687,6309,1
4687,6327,1
4687,6365,1
4687,6386,1
4688,2896,1
4688,3088,1
4688,3902,1
4689,578,1
4689,610,1
4689,1006,1
4689,4750,1
4689,5486,1
4689,5529,1
4690,1416,1
4691,3319,2
4692,329,1
4692,3115,1
4692,3281,1
4692,5091,1
4693,2517,1
4693,6533,1
4694,148,1
4694,879,1
4694,963,1
4694,1037,1
4694,1797,1
4694,1841,1
4694,1955,1
4694,2091,2
4694,2307,1
4694,2318,1
4694,2440,1
4694,2492,1
4694,3154,1
4694,3301,1
4694,3437,1
4694,3463,1
4694,3857,1
4694,4429,1
4694,5861,1
4694,6309,1
4694,6323,2
4695,238,1
4695,6528,1
4696,11,2
4696,151,1
4696,294,1
4696,361,2
4696,364,1
4696,508,1
4696,564,1
4696,1042,1
4696,2102,1
4696,2416,1
4696,2682,1
4696,2809,1
4696,2862,1
4696,2890,1
4696,3287,1
4696,3770,1
4696,3951,1
4696,4464,3
4696,4736,1
4696,4784,1
4696,5185,1
4696,5393,1
4696,5546,1
4696,5715,1
4696,6258,1
4696,6272,1
4696,6402,1
4697,698,2
4697,727,2
4697,5119,1
4698,22,1
4698,134,1
4698,230,2
4698,319,1
4698,323,1
4698,418,1
4698,465,1
4698,544,1
4698,567,1
4698,650,1
4698,778,1
4698,795,1
4698,933,2
4698,963,1
4698,1027,1
4698,1191,2
4698,1342,1
4698,1545,2
4698,1797,1
4698,1920,1
4698,2256,1
4698,2432,1
4698,2457,2
4698,2504,3
4698,2912,2
4698,3157,1
4698,3286,2
4698,3351,1
4698,3437,1
4698,3543,1
4698,3559,1
4698,3638,1
4698,3858,1
4698,3971,1
4698,3996,2
4698,4085,1
4698,4132,1
4698,4176,1
4698,4284,1
4698,4322,1
4698,4360,1
4698,4402,2
4698,4479,1
4698,5012,1
4698,5659,1
4698,6061,1
4698,6311,2
4698,6324,1
4699,1860,1
4699,2186,1
4699,2548,1
4699,2814,1
4699,3882,1
4699,5079,1
4699,5948,1
4699,6238,1
4701,3472,1
4701,4584,1
4702,3437,1
4703,62,1
4703,329,1
4703,396,1
4703,651,1
4703,683,1
4703,892,1
4703,1998,2
4703,3637,1
4703,3909,1
4703,4893,1
4703,5114,1
4703,5218,1
4703,6046,1
4703,6149,1
4703,6273,1
4704,105,1
4704,526,1
4704,999,1
4704,1038,1
4704,1375,1
4704,1657,1
4704,1711,1
4704,2093,1
4704,2697,1
4704,2747,1
4704,2838,1
4704,2954,1
4704,3068,1
4704,3286,1
4704,3414,1
4704,3762,1
4704,3971,1
4704,4058,1
4704,4198,1
4704,4371,1
4704,4373,2
4704,4434,1
4704,4479,1
4704,4607,1
4704,4936,1
4704,5459,1
4704,5590,1
4704,6161,1
4705,664,1
4705,732,1
4705,2129,1
4705,3918,1
4705,4504,1
4705,4750,1
4705,5352,1
4706,395,1
4706,2490,1
4707,36,1
4707,224,1
4707,226,1
4707,437,1
4707,544,1
4707,894,1
4707,1216,1
4707,1285,1
4707,1577,1
4707,1821,1
4707,1889,1
4707,1987,1
4707,2180,1
4707,2457,1
4707,2765,1
4707,3177,1
4707,3323,1
4707,3398,1
4707,3431,1
4707,3437,1
4707,4243,1
4707,4295,3
4707,4378,1
4707,4788,1
4707,5327,1
4707,5411,2
4707,5620,1
4707,5622,1
4707,5763,1
4707,5802,1
4707,6056,2
4707,6309,2
4708,1515,1
4709,3597,1
4709,5041,1
4709,5674,1
4710,1673,1
4710,2007,1
4710,3529,1
4710,4800,1
4710,5278,1
4712,65,1
4712,100,1
4712,148,3
4712,149,1
4712,172,2
4712,231,1
4712,266,1
4712,287,1
4712,293,1
4712,328,1
4712,706,1
4712,743,1
4712,747,1
4712,853,1
4712,936,1
4712,971,1
4712,1084,1
4712,1345,1
4712,1362,1
4712,1390,2
4712,1423,1
4712,1614,1
4712,1639,1
4712,1658,1
4712,1685,2
4712,1713,1
4712,1764,2
4712,2038,1
4712,2170,1
4712,2310,1
4712,2334,1
4712,2429,1
4712,2513,1
4712,2550,1
4712,2947,1
4712,3154,1
4712,3196,2
4712,3241,5
4712,3364,1
4712,3388,1
4712,3512,2
4712,3550,1
4712,3580,1
4712,3738,1
4712,3775,1
4712,3813,1
4712,3975,1
4712,4096,1
4712,4302,1
4712,4373,1
4712,4378,1
4712,5211,1
4712,5395,1
4712,5430,6
4712,5432,1
4712,5448,1
4712,5550,1
4712,5578,1
4712,5656,1
4712,5659,2
4712,5693,1
4712,5843,1
4712,5849,1
4712,5931,2
4712,5988,1
4712,6069,2
4712,6220,1
4712,6256,1
4712,6267,1
4712,6298,1
4712,6317,1
4712,6323,1
4712,6327,1
4713,1160,1
4713,4398,1
4713,4940,1
4713,5547,2
4714,2768,1
4714,3172,1
4714,3255,1
4714,4116,2
4714,4411,1
4714,4532,1
4714,4568,1
4714,4682,1
4714,6367,1
4715,878,1
4715,1805,1
4715,2432,1
4715,3351,1
4715,3636,1
4715,3834,1
4715,4156,1
4715,4375,1
4715,5622,1
4716,4027,1
4716,6055,1
4717,129,1
4717,477,1
4717,1106,1
4717,1286,1
4717,3463,1
4717,4464,1
4717,4593,1
4717,6043,1
4717,6355,1
4718,856,2
4718,1026,1
4718,1368,2
4718,1543,1
4718,1859,1
4718,2365,1
4718,2392,1
4718,2592,1
4718,2637,1
4718,2643,1
4718,2983,1
4718,3092,1
4718,3152,1
4718,4149,1
4718,4914,1
4718,5275,1
4718,5674,2
4718,6101,1
4718,6407,1
4719,1144,1
4719,1594,1
4719,2617,1
4719,2787,1
4719,3343,1
4719,3628,1
4719,3831,2
4719,3835,1
4719,4750,1
4719,5091,1
4719,5380,1
4719,5511,1
4720,1018,1
4720,3485,1
4720,3970,1
4721,129,1
4721,200,1
4721,800,1
4721,1970,1
4721,1997,1
4721,6363,1
4722,124,1
4722,1712,3
4722,1720,1
4722,5795,1
4722,5830,2
4724,107,1
4724,1144,1
4724,1704,1
4724,1708,1
4724,3177,1
4724,3184,1
4724,3186,1
4724,4417,2
4724,5795,1
4724,5806,3
4726,149,1
4726,2430,1
4726,3478,1
4726,6077,1
4727,283,1
4727,6423,1
4728,354,1
4728,646,1
4728,806,1
4728,1113,1
4728,1207,1
4728,1389,1
4728,1467,1
4728,2017,1
4728,2841,1
4728,2988,1
4728,3267,1
4728,3374,1
4728,3379,1
4728,3661,1
4728,3789,1
4728,3980,1
4728,5231,1
4728,5717,1
4728,5734,1
4728,6216,2
4728,6370,1
4729,4939,1
4729,6489,1
4730,831,1
4730,1828,1
4730,2013,1
4730,2081,1
4730,2480,2
4730,2621,1
4730,2697,2
4730,3154,1
4730,3431,2
4730,4392,1
4730,4433,1
4730,4457,1
4730,5012,1
4730,5556,1
4730,5616,1
4730,5693,1
4730,6260,1
4730,6311,1
4730,6323,2
4731,563,1
4731,784,1
4731,807,1
4731,920,4
4731,1105,1
4731,1214,1
4731,1326,1
4731,1436,1
4731,1482,1
4731,1556,1
4731,1654,1
4731,2017,1
4731,2228,1
4731,2774,1
4731,2795,1
4731,3977,3
4731,4443,1
4731,4556,1
4731,4803,1
4731,4950,1
4731,5279,1
4731,5330,1
4731,6526,1
4732,84,1
4732,1278,1
4733,783,2
4733,977,1
4733,1211,2
4733,2034,1
4733,2857,1
4733,2878,1
4733,3270,1
4733,3830,1
4733,4490,1
4733,4692,1
4733,4985,1
4733,6044,1
4733,6538,1
4734,82,1
4734,191,1
4734,336,1
4734,1119,1
4734,1206,1
4734,1280,1
4734,1354,2
4734,1362,1
4734,1424,2
4734,1503,1
4734,1808,1
4734,1916,1
4734,2138,1
4734,2150,1
4734,2370,1
4734,2507,1
4734,2872,1
4734,2933,1
4734,3423,1
4734,3560,1
4734,3684,1
4734,3722,1
4734,4157,1
4734,4323,1
4734,4425,1
4734,4667,2
4734,5190,1
4734,5215,1
4734,5407,1
4734,5419,1
4734,5711,1
4734,5731,1
4734,6320,1
4734,6465,1
4735,363,1
4735,1477,1
4735,3245,1
4735,5547,1
4736,1492,1
4736,3478,1
4736,3811,1
4736,6272,1
4739,423,5
4739,463,1
4739,2760,1
4739,3576,1
4739,4223,2
4739,4695,1
4739,5097,1
4739,5125,1
4739,6082,1
4740,310,1
4740,412,1
4740,503,1
4740,542,1
4740,566,1
4740,712,1
4740,817,1
4740,867,1
4740,1073,1
4740,1369,1
4740,1389,1
4740,1476,2
4740,1620,1
4740,2038,1
4740,2054,1
4740,2243,1
4740,2300,1
4740,2431,1
4740,2876,1
4740,3219,2
4740,3254,1
4740,3379,3
4740,3470,2
4740,3534,1
4740,3947,1
4740,3955,1
4740,4254,1
4740,4344,1
4740,4407,1
4740,4520,1
4740,4679,1
4740,4800,1
4740,4951,2
4740,4972,1
4740,5050,1
4740,5321,1
4740,5326,1
4740,5522,1
4740,5550,2
4740,5710,1
4740,5854,1
4740,5960,1
4740,6476,1
4740,6482,1
4740,6516,1
4741,991,3
4741,2404,1
4741,2553,1
4741,4118,1
4743,297,1
4743,781,2
4743,1044,1
4743,1177,1
4743,1440,1
4743,1540,4
4743,1626,1
4743,2324,1
4743,2354,2
4743,2368,1
4743,2404,1
4743,2612,2
4743,2627,1
4743,3282,1
4743,3289,1
4743,3404,1
4743,3451,1
4743,3511,2
4743,3977,1
4743,4321,1
4743,4865,3
4743,4904,1
4743,5446,1
4743,5582,1
4743,5599,1
4743,5971,1
4743,6194,1
4743,6419,1
4744,214,1
4744,325,1
4744,486,4
4744,558,1
4744,699,1
4744,712,2
4744,992,1
4744,1364,1
4744,1581,1
4744,1624,1
4744,1701,1
4744,2123,1
4744,2138,1
4744,2643,1
4744,2823,1
4744,2933,1
4744,3043,5
4744,3083,1
4744,3299,1
4744,3782,1
4744,3876,1
4744,4331,1
4744,4728,1
4744,5272,2
4744,5724,1
4744,5771,2
4744,5917,2
4744,6186,1
4744,6191,1
4744,6385,1
4744,6477,1
4745,959,1
4745,2018,1
4745,2411,1
4745,3782,1
4747,270,1
4747,989,3
4747,3653,1
4747,4155,1
4747,4565,2
4747,5649,1
4747,5977,1
4748,329,1
4748,1853,1
4748,1938,1
4748,2939,1
4748,3513,1
4748,3616,1
4748,5213,1
4748,5506,1
4748,6043,2
4750,67,2
4750,477,1
4750,642,1
4750,731,1
4750,811,1
4750,979,1
4750,1247,3
4750,1840,1
4750,2032,1
4750,2096,1
4750,2317,1
4750,2633,1
4750,2745,1
4750,2769,1
4750,2782,1
4750,2851,1
4750,2898,1
4750,3177,1
4750,3307,1
4750,3345,2
4750,3387,1
4750,3770,2
4750,3805,1
4750,4042,1
4750,4154,1
4750,4155,1
4750,4259,3
4750,4380,2
4750,4489,1
4750,5244,1
4750,5245,1
4750,5469,1
4750,5608,1
4750,5682,1
4750,5938,1
4750,6272,1
4750,6432,1
4750,6486,1
4750,6490,1
4751,3446,3
4752,1141,2
4752,3578,1
4754,5764,1
4755,3096,1
4755,5390,1
4756,1094,1
4756,2443,1
4756,4813,1
4756,4834,1
4757,1110,1
4757,2221,2
4757,2886,1
4757,4017,1
4757,5040,1
4757,5471,2
4757,5707,1
4757,6119,1
4757,6270,1
4757,6409,1
4758,63,2
4758,90,1
4758,93,1
4758,100,1
4758,104,1
4758,187,1
4758,243,1
4758,296,1
4758,327,2
4758,440,1
4758,503,1
4758,569,1
4758,638,1
4758,643,1
4758,675,1
4758,676,1
4758,819,1
4758,853,1
4758,912,1
4758,930,1
4758,946,1
4758,969,1
4758,975,2
4758,1074,1
4758,1084,1
4758,1112,1
4758,1119,1
4758,1122,6
4758,1214,1
4758,1242,4
4758,1251,1
4758,1275,1
4758,1280,1
4758,1354,1
4758,1440,1
4758,1465,1
4758,1482,1
4758,1549,1
4758,1550,1
