i,j,weight,reciprocated
11532,12336,2,False
11532,14280,3,False
11533,11608,2,False
11533,11802,1,False
11533,12272,1,False
11533,13397,1,False
11533,13518,1,False
11533,14181,2,False
11533,14973,1,False
11533,15214,2,False
11533,15491,1,False
11535,13459,1,False
11535,13696,1,False
11535,14799,1,False
11536,12755,1,False
11536,12882,1,False
11536,14070,1,False
11536,14114,1,False
11536,14184,1,False
11536,14205,1,False
11537,13248,1,False
11537,13530,8,False
11537,14695,1,False
11537,15055,3,False
11537,15442,1,False
11537,15630,1,False
11538,15694,1,False
11541,12016,3,False
11541,12977,1,False
11541,14238,1,False
11541,15535,2,False
11541,15639,2,False
11542,13936,1,False
11542,14344,1,False
11542,14675,2,False
11542,15165,1,False
11542,15242,2,False
11543,14424,1,False
11543,15084,2,False
11546,14679,1,False
11546,15615,1,False
11547,12985,1,False
11547,13359,1,False
11547,14396,1,False
11547,14512,1,False
11548,15009,1,False
11550,12027,1,False
11550,13073,1,False
11550,13580,1,False
11550,14344,1,False
11550,14427,1,False
11550,14491,1,False
11550,14792,1,False
11550,15012,1,False
11550,15274,1,False
11550,15431,1,False
11550,15686,2,True
11551,11664,1,False
11552,11672,1,False
11552,12112,1,False
11552,12699,1,False
11552,12934,1,False
11552,13781,1,False
11552,14260,1,False
11552,14622,2,False
11552,15432,2,False
11553,12154,1,False
11553,12810,1,False
11553,15428,2,False
11553,15677,1,False
11554,13572,1,False
11554,14127,1,False
11554,14482,3,True
11555,14515,2,False
11555,14594,1,False
11556,14000,1,False
11556,14082,14,False
11556,14145,3,False
11556,14167,2,False
11556,14712,1,False
11556,14964,1,False
11558,13996,1,False
11558,14114,1,False
11558,15060,1,False
11558,15367,1,False
11559,15363,1,False
11562,12357,1,False
11562,12413,1,False
11562,12485,4,False
11562,13501,1,False
11562,14007,1,False
11562,15538,1,False
11563,12326,16,False
11563,12400,5,False
11563,13496,18,True
11563,14051,1,False
11563,15206,2,False
11564,13473,1,False
11564,14515,2,False
11566,13897,1,False
11568,11879,9,False
11568,12264,1,False
11568,12606,1,False
11568,14468,1,False
11568,14761,1,False
11571,13603,1,False
11572,12188,1,False
11572,12194,1,False
11572,12803,2,False
11572,13271,2,False
11572,13489,2,False
11572,13970,3,False
11572,14187,1,False
11572,14538,2,False
11572,14589,1,False
11572,14687,1,False
11572,14918,2,False
11572,14922,1,False
11572,15506,1,False
11574,11860,2,False
11574,12859,1,False
11574,13469,1,False
11574,13984,3,False
11575,14097,1,False
11575,14547,4,False
11576,13433,1,False
11576,13802,1,False
11576,14677,1,False
11576,15320,1,False
11577,12289,1,False
11578,12019,1,False
11578,14295,2,False
11578,14682,1,False
11578,15119,1,False
11579,12275,1,False
11579,13830,17,False
11579,14179,1,False
11579,14295,1,False
11580,15281,3,False
11582,11755,1,False
11582,12616,1,False
11582,14283,1,False
11583,15580,1,False
11585,14879,1,False
11586,12197,1,False
11586,12453,1,False
11586,12886,1,False
11586,14121,4,False
11586,14213,3,False
11587,15529,1,False
11588,13875,1,False
11590,12002,1,False
11590,12470,1,False
11591,15211,1,False
11591,15613,3,False
11593,11726,1,False
11593,12037,1,False
11593,12193,8,False
11593,12325,1,False
11593,15069,1,False
11594,12571,1,False
11594,13750,1,False
11595,13133,2,False
11595,14052,1,False
11597,12311,1,False
11597,15019,1,False
11598,11692,2,False
11598,11913,3,False
11598,15057,1,False
11600,12519,2,False
11600,12674,1,False
11600,13664,1,False
11601,12575,1,False
11601,12942,1,False
11601,13328,1,False
11601,14377,4,False
11601,14764,1,False
11601,15243,5,False
11602,13272,2,False
11602,13612,1,False
11602,13879,2,False
11602,13899,1,False
11602,14331,1,False
11602,14705,1,False
11602,15369,1,False
11602,15514,1,False
11603,11809,1,False
11603,12009,1,False
11603,13663,1,False
11607,11775,2,False
11607,12312,1,False
11607,12803,1,False
11607,13271,4,False
11607,13489,2,False
11607,13629,1,False
11607,13866,1,False
11607,14333,1,False
11607,14363,1,False
11607,14373,1,False
11607,14589,1,False
11607,15017,4,False
11607,15434,1,False
11607,15620,1,False
11608,11748,1,False
11608,12251,1,False
11608,13480,1,False
11608,13971,1,False
11608,14453,1,False
11608,14763,1,False
11608,14832,1,False
11611,12397,1,False
11611,13112,2,False
11611,13487,1,False
11611,13564,2,False
11611,13876,1,False
11611,13934,9,False
11611,13972,6,False
11611,15574,1,False
11614,12035,1,False
11614,12525,1,False
11614,13256,7,False
11614,13971,1,False
11614,14111,2,False
11614,14558,1,False
11619,13184,1,False
11624,13281,1,False
11624,15043,1,False
11627,12138,1,False
11627,12197,1,False
11627,12267,2,False
11627,12803,1,False
11627,13540,1,False
11627,13796,1,False
11627,14585,1,False
11627,15064,1,False
11628,12308,1,False
11628,13302,1,False
11628,14858,1,False
11628,14990,1,False
11629,14442,2,False
11630,12215,1,False
11630,12367,3,False
11630,12423,1,False
11630,12936,1,False
11630,12954,1,False
11630,13656,2,False
11630,13932,1,False
11630,13935,1,False
11630,14307,1,False
11630,14549,1,False
11630,15015,2,False
11631,11701,1,False
11632,12855,1,False
11632,13217,1,False
11633,12052,1,False
11633,14396,4,False
11637,14610,1,False
11637,14813,1,False
11637,14856,1,False
11637,15535,1,False
11638,13286,1,False
11638,14227,1,False
11638,14311,1,False
11639,12075,1,False
11639,13939,2,False
11639,15687,1,False
11640,11925,1,False
11640,12671,1,False
11640,15096,3,False
11640,15613,1,False
11641,12323,1,False
11641,13225,1,False
11641,14091,4,False
11641,14480,1,False
11641,15095,1,False
11641,15596,1,False
11642,13436,2,False
11642,13537,1,False
11642,13895,1,False
11643,13837,1,False
11644,13508,1,False
11644,15115,1,False
11645,12874,1,False
11645,13191,1,False
11645,14923,1,False
11645,15004,1,False
11647,12674,1,False
11647,13291,2,False
11647,13574,1,False
11647,15116,1,False
11648,15132,1,False
11648,15412,1,False
11649,14857,1,False
11651,15341,1,False
11652,13544,1,False
11652,14909,1,False
11652,15312,1,False
11653,12369,2,False
11653,12824,1,False
11653,12936,2,False
11653,13292,1,False
11653,14380,1,False
11653,15086,1,False
11653,15415,1,False
11656,13029,1,False
11656,14447,1,False
11656,15579,1,False
11659,12257,1,False
11659,12585,2,False
11659,13197,1,False
11659,14404,1,False
11659,15424,1,False
11660,11692,1,False
11661,12129,1,False
11662,13265,1,False
11663,12689,1,False
11664,12490,1,False
11664,12761,1,False
11664,12801,1,False
11664,13280,1,False
11664,13540,1,False
11664,13683,1,False
11664,14008,1,False
11664,14512,1,False
11664,14610,1,False
11664,15310,1,False
11665,11697,5,False
11665,12112,1,False
11665,12197,1,False
11665,12934,1,False
11665,14316,1,False
11665,15050,2,False
11665,15077,2,False
11665,15150,2,False
11665,15310,1,False
11665,15543,1,False
11665,15558,5,False
11667,12012,1,False
11667,12109,1,False
11667,12319,1,False
11667,12712,1,False
11667,14547,1,False
11667,15341,1,False
11667,15384,1,False
11667,15460,1,False
11668,13765,2,False
11668,14311,1,False
11669,12829,1,False
11669,13200,1,False
11672,12138,2,False
11672,12502,5,False
11672,12729,1,False
11672,12776,1,False
11672,13282,1,False
11672,13711,1,False
11672,14109,1,False
11672,14187,1,False
11672,14427,1,False
11672,14642,1,False
11672,14687,1,False
11672,15690,1,False
11674,13495,1,False
11675,11923,2,False
11678,12355,1,False
11679,11815,1,False
11679,12072,1,False
11682,12536,1,False
11682,13449,2,False
11682,13709,2,False
11688,15684,2,False
11692,12882,1,False
11692,13466,1,False
11692,13767,1,False
11692,14152,3,False
11692,14962,1,False
11692,15060,3,False
11692,15426,1,False
11694,11779,4,False
11694,13839,1,False
11694,13889,1,False
11694,14413,1,False
11694,14632,4,False
11695,12620,2,False
11695,14015,1,False
11696,12062,1,False
11696,13010,2,False
11696,13538,2,False
11696,14950,2,False
11696,14968,2,False
11697,12768,2,False
11697,12888,1,False
11697,12934,1,False
11697,13041,1,False
11697,13161,1,False
11697,14538,1,False
11697,14680,1,False
11697,14704,1,False
11697,15050,2,False
11697,15077,1,False
11697,15217,4,False
11697,15310,7,True
11697,15338,1,False
11700,11734,3,False
11700,13226,3,False
11700,13808,1,False
11700,13846,1,False
11700,13972,1,False
11700,14717,1,False
11701,12617,1,False
11701,12824,1,False
11703,13166,1,False
11703,14908,1,False
11704,13305,1,False
11705,12049,1,False
11705,12665,1,False
11705,13495,5,False
11705,14167,3,False
11705,15027,1,False
11705,15425,1,False
11708,12072,1,False
11708,12186,1,False
11708,12293,1,False
11708,12298,1,False
11708,13423,1,False
11708,13475,1,False
11708,13703,1,False
11708,14280,1,False
11708,14856,1,False
11708,14896,1,False
11708,15434,1,False
11714,11953,1,False
11718,13263,1,False
11721,15004,1,False
11722,12231,1,False
11722,12234,1,False
11722,14370,1,False
11722,14760,3,False
11722,15094,1,False
11725,13284,2,False
11725,13649,1,False
11725,13840,1,False
11725,14818,2,False
11726,13538,1,False
11727,12303,1,False
11727,12773,1,False
11727,12855,1,False
11727,13054,1,False
11727,13166,1,False
11727,13359,1,False
11727,14584,2,False
11727,14835,1,False
11728,13101,2,False
11728,14304,1,False
11730,11809,1,False
11730,12367,1,False
11730,14218,1,False
11731,12092,1,False
11731,13140,1,False
11731,13184,1,False
11731,13217,2,False
11731,14017,1,False
11731,14265,2,False
11731,14741,1,False
11731,15158,1,False
11732,12812,1,False
11733,12425,1,False
11733,12460,1,False
11733,14738,1,False
11733,15061,1,False
11734,12929,1,False
11734,13846,1,False
11734,14091,1,False
11734,14153,1,False
11734,14543,1,False
11734,14871,1,False
11734,15095,2,False
11734,15596,1,False
11735,11854,1,False
11736,13329,1,False
11736,13518,1,False
11736,14813,1,False
11736,15535,1,False
11738,14782,3,False
11739,12956,2,False
11741,13892,5,False
11744,12126,3,False
11744,12996,1,False
11744,13218,1,False
11744,13584,1,False
11744,13974,1,False
11744,13981,3,False
11744,14497,2,False
11744,14953,1,False
11744,15082,1,False
11746,11774,1,False
11746,12492,1,False
11746,12729,1,False
11746,15012,1,False
11746,15383,1,False
11747,12754,4,False
11747,13337,1,False
11747,13809,3,False
11748,12062,7,False
11748,12301,1,False
11748,12398,1,False
11748,13598,1,False
11748,13702,1,False
11748,14147,1,False
11748,14247,1,False
11748,15493,1,False
11753,11760,1,False
11753,12015,1,False
11753,12306,2,False
11755,12009,2,False
11755,12103,1,False
11755,12212,3,True
11755,12430,1,False
11755,14362,1,False
11755,14645,1,False
11756,12573,1,False
11756,12936,1,False
11757,12485,3,False
11757,12758,1,False
11757,14007,2,False
11757,15540,1,False
11758,13168,1,False
11759,13459,1,False
11760,11998,2,True
11761,12219,4,False
11762,13581,1,False
11762,14642,1,False
11762,15536,1,False
11763,13859,1,False
11763,14284,1,False
11763,14982,1,False
11763,14998,2,False
11763,15582,2,False
11763,15726,1,False
11764,12007,1,False
11764,13856,1,False
11764,13998,4,False
11764,14232,1,False
11764,15133,1,False
11767,13462,2,False
11767,13860,1,False
11767,14512,1,False
11768,14392,1,False
11768,14968,1,False
11769,13743,1,False
11770,11780,1,False
11770,12078,1,False
11770,12252,1,False
11770,13780,1,False
11770,14642,1,False
11770,15686,1,False
11773,12225,1,False
11774,12078,1,False
11774,12729,1,False
11774,13345,1,False
11774,13389,1,False
11774,13511,1,False
11774,13605,1,False
11774,14427,1,False
11774,14566,1,False
11774,14622,1,False
11774,15262,1,False
11774,15426,1,False
11774,15642,1,False
11775,11987,1,False
11775,12016,1,False
11775,12608,3,False
11775,13074,1,False
11775,13441,2,False
11775,13796,1,False
11775,14238,1,False
11775,14276,2,False
11775,14813,2,False
11775,14856,1,False
11775,15325,2,False
11775,15535,1,False
11775,15663,1,False
11776,13108,1,False
11776,13535,1,False
11776,13935,1,False
11776,14809,2,False
11777,12512,1,False
11777,13757,1,False
11777,13958,1,False
11777,15152,1,False
11777,15551,1,False
11780,13580,1,False
11780,15252,1,False
11781,12615,1,False
11781,15281,1,False
11782,12019,1,False
11782,12595,1,False
11783,13495,1,False
11783,13739,1,False
11783,14812,1,False
11784,11871,1,False
11784,12097,1,False
11784,13540,4,False
11784,14239,1,False
11784,14932,1,False
11784,15675,1,False
11786,11986,1,False
11786,12893,1,False
11786,13681,1,False
11786,15124,1,False
11787,12133,1,False
11788,11908,1,False
11788,11983,1,False
11788,12002,1,False
11788,13405,2,False
11788,14683,1,False
11789,12037,1,False
11790,11874,2,False
11790,13917,1,False
11790,15220,1,False
11791,12265,2,False
11791,14101,5,False
11791,14160,1,False
11791,15065,1,False
11791,15546,1,False
11792,11822,1,False
11792,13041,4,False
11792,13083,1,False
11792,13513,2,False
11792,13580,1,False
11792,14043,1,False
11792,14642,1,False
11792,15103,1,False
11792,15283,1,False
11794,12016,10,False
11794,12696,1,False
11794,12904,1,False
11794,14228,1,False
11796,11844,1,False
11796,12067,1,False
11796,12109,2,False
11796,12319,3,False
11796,12324,1,False
11796,12463,1,False
11796,13092,1,False
11796,14097,1,False
11796,15382,1,False
11798,12266,1,False
11798,12632,1,False
11798,14008,1,False
11799,12201,1,False
11799,12815,2,False
11799,13496,1,False
11799,14355,1,False
11799,14718,1,False
11799,15206,2,True
11799,15246,1,False
11799,15428,4,False
11799,15726,5,False
11800,15063,1,False
11802,12616,1,False
11802,13518,1,False
11802,13648,1,False
11804,12380,1,False
11804,12590,2,False
11804,13343,3,False
11804,13587,1,False
11804,13760,1,False
11804,13800,2,False
11804,13947,1,False
11804,13975,1,False
11804,14178,1,False
11804,14295,3,False
11804,14359,2,False
11804,14699,1,False
11804,15143,6,False
11804,15321,1,False
11806,12916,1,False
11806,13866,1,False
11807,14645,1,False
11808,12979,1,False
11808,13542,2,False
11809,12302,1,False
11809,12362,1,False
11809,12658,1,False
11809,13004,1,False
11809,13033,1,False
11809,13879,1,False
11809,13895,1,False
11809,14583,1,False
11809,15070,1,False
11809,15344,4,False
11810,11846,1,False
11810,14525,2,False
11811,12908,1,False
11811,14123,1,False
11812,14777,1,False
11815,13612,3,False
11815,13986,1,False
11815,15514,2,False
11816,12102,2,False
11816,13952,1,False
11816,15418,1,False
11816,15514,2,False
11817,13720,2,False
11817,15320,1,False
11821,15279,1,False
11822,12492,1,False
11822,12729,1,False
11822,13190,6,False
11822,13389,1,False
11822,13580,1,False
11822,14675,1,False
11823,12040,1,False
11824,14288,1,False
11825,12423,7,False
11825,12741,1,False
11825,13216,1,False
11825,13436,1,False
11825,13635,1,False
11825,13705,1,False
11825,14549,1,False
11825,15369,1,False
11826,14879,2,False
11826,15626,1,False
11828,13022,1,False
11828,14781,1,False
11832,13438,1,False
11833,11947,4,False
11833,13788,1,False
11834,12299,1,False
11834,14542,1,False
11834,14781,1,False
11836,14205,3,False
11839,12685,1,False
11839,12947,2,True
11839,13022,1,False
11839,14116,1,False
11840,14862,1,False
11840,15316,4,False
11843,12071,1,False
11843,13895,1,False
11843,15366,1,False
11843,15506,1,False
11843,15514,1,False
11844,12253,1,False
11844,13519,2,False
11844,13925,1,False
11844,14547,2,False
11849,13132,1,False
11850,12072,1,False
11850,12080,1,False
11850,12186,1,False
11850,12785,1,False
11850,12848,1,False
11850,14319,3,False
11850,14852,2,False
11850,14921,2,True
11852,12110,3,False
11852,13194,2,False
11852,13983,1,False
11853,14069,1,False
11857,13039,3,False
11860,12044,1,False
11860,12178,1,False
11860,12570,2,False
11860,12752,2,False
11860,13760,1,False
11860,13834,1,False
11860,14231,2,False
11860,14712,1,False
11860,15175,6,False
11865,12833,1,False
11867,12039,2,False
11870,13971,1,False
11871,14201,1,False
11873,12911,1,False
11873,14627,1,False
11873,15179,1,False
11874,13018,1,False
11874,14227,1,False
11875,12409,3,False
11875,13717,1,False
11875,14247,3,False
11875,14618,1,False
11875,15716,1,False
11876,12075,1,False
11876,13734,5,False
11877,12103,1,False
11877,12211,1,False
11877,14710,2,False
11879,12582,1,False
11879,12700,2,False
11880,12009,5,True
11880,12192,1,False
11880,14618,1,False
11881,12680,1,False
11881,13037,2,False
11881,13541,3,False
11881,13975,1,False
11881,14611,2,False
11882,12687,1,False
11884,12584,2,False
11884,14790,1,False
11886,12035,1,False
11886,14123,1,False
11886,14824,1,False
11886,14973,1,False
11886,14992,1,False
11887,12240,1,False
11887,13204,2,False
11887,15025,1,False
11887,15625,3,False
11888,12429,3,False
11888,12496,4,False
11888,14078,1,False
11892,15057,1,False
11893,13936,1,False
11896,12275,1,False
11896,13037,2,False
11896,14501,1,False
11896,14699,1,False
11896,15065,1,False
11896,15546,3,False
11897,13179,1,False
11900,12727,1,False
11901,12773,1,False
11901,12804,1,False
11901,13574,4,False
11901,14442,1,False
11901,14602,1,False
11901,15103,1,False
11903,15722,1,False
11905,13811,1,False
11905,14072,9,False
11905,15159,1,False
11906,13984,1,False
11908,12168,1,False
11908,13255,1,False
11908,13716,2,False
11908,15640,1,False
11910,15164,2,False
11912,15281,1,False
11913,12344,2,False
11913,12755,1,False
11913,13931,1,False
11913,14595,1,False
11915,12421,1,False
11915,14055,2,False
11915,14526,1,False
11917,13115,11,True
11918,14879,2,False
11918,15626,1,False
11920,12033,1,False
11920,14507,1,False
11920,14592,2,False
11920,15647,1,False
11921,12002,1,False
11921,12159,1,False
11921,12367,2,False
11921,14019,1,False
11921,15009,1,False
11921,15088,1,False
11921,15415,1,False
11922,13120,3,False
11923,14146,1,False
11924,12411,1,False
11926,12380,1,False
11926,15237,1,False
11928,13852,6,False
11929,12606,1,False
11931,13528,1,False
11931,15398,1,False
11932,13115,1,False
11933,12493,6,True
11933,14020,1,False
11934,13213,1,False
11934,14566,1,False
11935,12129,1,False
11935,12861,10,False
11936,13167,1,False
11936,13175,1,False
11937,12838,2,False
11937,13133,1,False
11937,13267,2,False
11937,14582,2,False
11937,14781,1,False
11938,13760,1,False
11938,14521,1,False
11939,12900,1,False
11939,14046,1,False
11940,14256,1,False
11941,14019,9,False
11941,14499,4,False
11941,14809,5,False
11942,12334,2,False
11942,13219,1,False
11942,13473,1,False
11942,13511,1,False
11942,13579,1,False
11942,13594,1,False
11942,13923,1,False
11942,14677,1,False
11942,15095,2,False
11943,12206,1,False
11943,12589,1,False
11943,12920,5,False
11944,13602,1,False
11945,13223,1,False
11945,14592,1,False
11945,14645,1,False
11945,15666,1,False
11946,12338,1,False
11946,12367,1,False
11946,12589,1,False
11946,13381,1,False
11946,14380,1,False
11947,12606,2,False
11947,13235,1,False
11947,14207,5,False
11947,14731,1,False
11947,14898,4,False
11947,15367,1,False
11948,12393,6,False
11948,13990,1,False
11950,12236,2,False
11950,13390,1,False
11950,14332,1,False
11950,14598,1,False
11950,15037,1,False
11952,12038,1,False
11952,12099,1,False
11952,12522,1,False
11952,13515,4,False
11952,14202,1,False
11952,14268,1,False
11955,11997,1,False
11955,12404,1,False
11955,12413,1,False
11955,13759,1,False
11955,13833,1,False
11955,14053,3,False
11955,14063,1,False
11955,14973,1,False
11955,15695,1,False
11956,12782,2,False
11956,14309,4,True
11958,14505,2,False
11960,15383,1,False
11961,12069,1,False
11961,12752,1,False
11961,13975,1,False
11961,14078,1,False
11961,15377,1,False
11962,15379,1,False
11965,13518,1,False
11965,14415,1,False
11967,12148,1,False
11967,13304,2,False
11967,13436,1,False
11967,14466,1,False
11967,14610,1,False
11967,14714,1,False
11967,15088,1,False
11968,12470,1,False
11970,11985,1,False
11971,12073,1,False
11971,12440,1,False
11971,12773,1,False
11971,13564,1,False
11971,13912,1,False
11971,14124,4,False
11971,14396,1,False
11971,14642,1,False
11971,15533,1,False
11971,15726,3,False
11972,12463,3,True
11972,14418,1,False
11974,12491,1,False
11974,13262,1,False
11974,14213,2,False
11974,14573,2,False
11974,15675,1,False
11975,13501,1,False
11975,14008,1,False
11975,14719,1,False
11975,14901,1,False
11976,12227,1,False
11976,13239,1,False
11978,12195,1,False
11979,12253,1,False
11979,12873,4,False
11979,13701,1,False
11979,14547,1,False
11980,13168,1,False
11981,14266,1,False
11982,15241,4,False
11983,12217,2,False
11983,12353,3,False
11983,12920,3,False
11983,13405,1,False
11983,14913,1,False
11983,15640,1,False
11984,14213,1,False
11986,12311,1,False
11986,12514,1,False
11986,12675,1,False
11986,13479,3,False
11986,13922,1,False
11986,14207,2,False
11987,15434,1,False
11987,15581,1,False
11990,13208,1,False
11990,14135,1,False
11990,14687,1,False
11990,15506,2,False
11993,13713,1,False
11993,13881,1,False
11994,12203,1,False
11994,13838,1,False
11995,12294,1,False
11996,13662,1,False
11997,13180,8,False
11997,13518,3,False
11998,12295,1,False
11998,13184,1,False
11998,13279,1,False
11998,15013,5,False
11998,15276,1,False
11999,12071,1,False
11999,12362,1,False
11999,12908,1,False
11999,13045,1,False
11999,13599,1,False
11999,13612,1,False
11999,13818,3,False
11999,15514,1,False
11999,15610,1,False
12000,13150,3,False
12000,13614,1,False
12002,12231,1,False
12002,12470,1,False
12002,12920,1,False
12002,13821,3,False
12002,13935,1,False
12002,15015,2,False
12002,15332,1,False
12003,12537,1,False
12003,13340,1,False
12003,13403,3,False
12003,13513,1,False
12003,13980,1,False
12003,14109,2,False
12003,14260,1,False
12003,14300,1,False
12003,14941,1,False
12003,15010,1,False
12003,15159,1,False
12003,15508,1,False
12003,15558,1,False
12004,12793,2,False
12007,12938,1,False
12007,13455,1,False
12007,13694,2,False
12007,14202,1,False
12007,14272,3,False
12007,14376,1,False
12009,12212,1,False
12009,12246,1,False
12009,12284,1,False
12009,12558,2,True
12009,12757,2,False
12009,12852,1,False
12009,12883,2,False
12009,13445,1,False
12009,13540,1,False
12009,14193,2,False
12009,14236,1,False
12009,14362,1,False
12009,14585,1,False
12009,14769,2,True
12009,14808,2,False
12011,12264,1,False
12011,12502,1,False
12011,13211,1,False
12011,13629,1,False
12011,14432,1,False
12011,14760,2,False
12011,15618,1,False
12012,12031,1,False
12012,12485,1,False
12012,13240,1,False
12012,14229,1,False
12012,14976,1,False
12012,15460,1,False
12013,12739,1,False
12013,14566,1,False
12014,12674,1,False
12014,12796,1,False
12014,13479,1,False
12014,13513,1,False
12014,15262,1,False
12014,15349,1,False
12014,15684,1,False
12015,12295,1,False
12015,14979,2,False
12015,15585,2,False
12016,12168,4,False
12016,12449,1,False
12016,12904,1,False
12016,14856,2,False
12016,14922,6,False
12016,15053,1,False
12016,15366,2,False
12016,15535,1,False
12016,15543,1,False
12017,12545,1,False
12017,14250,2,False
12018,13893,1,False
12019,12782,2,False
12019,13265,1,False
12019,14295,1,False
12019,14307,1,False
12019,14443,3,False
12019,14592,1,False
12019,14617,1,False
12019,14897,56,True
12019,15144,1,False
12019,15647,18,False
12019,15666,1,False
12021,12069,2,False
12021,12590,1,False
12021,12891,8,False
12021,14447,1,False
12022,14652,1,False
12023,15367,1,False
12024,14860,1,False
12026,15135,1,False
12027,13079,1,False
12027,14792,1,False
12030,12134,1,False
12030,13899,3,False
12031,12420,1,False
12031,14925,1,False
12031,15468,1,False
12032,14178,3,False
12033,12450,1,False
12033,12782,1,False
12033,13175,1,False
12033,13663,1,False
12033,13743,1,False
12033,14674,1,False
12033,15038,4,False
12034,12344,1,False
12035,12452,1,False
12035,13256,12,False
12035,13272,3,False
12035,13759,6,False
12035,13969,1,False
12035,14301,1,False
12035,14951,1,False
12035,15491,1,False
12036,12797,1,False
12036,12908,1,False
12036,13727,1,False
12036,15334,1,False
12037,12075,1,False
12037,12469,1,False
12037,12884,1,False
12037,14240,2,False
12037,14858,3,False
12038,13146,1,False
12038,14202,1,False
12038,15345,3,False
12038,15631,1,False
12041,12365,1,False
12041,15450,2,False
12042,14033,2,False
12044,14210,4,False
12044,14359,3,False
12044,14501,1,False
12044,15621,4,False
12047,14709,1,False
12049,12853,2,False
12049,12960,4,False
12049,13056,3,False
12049,14202,6,False
12049,15470,1,False
12049,15613,1,False
12050,12069,1,False
12051,14145,1,False
12052,12295,1,False
12052,12847,1,False
12052,12925,1,False
12052,13640,1,False
12052,13746,1,False
12052,14626,1,False
12052,15367,1,False
12053,15311,1,False
12054,13897,1,False
12054,15099,1,False
12055,12747,1,False
12056,12441,1,False
12056,12622,2,False
12056,12845,1,False
12056,13217,1,False
12056,14537,4,False
12056,15361,1,False
12056,15363,3,False
12057,12209,1,False
12058,12523,1,False
12059,12861,1,False
12059,13295,1,False
12059,13933,1,False
12059,13941,1,False
12059,14020,1,False
12059,14443,4,False
12059,14781,2,False
12060,12810,1,False
12060,13443,1,False
12060,15189,2,False
12062,12337,1,False
12062,14031,1,False
12066,14319,1,False
12066,14813,1,False
12066,15311,1,False
12067,12319,1,False
12068,12174,1,False
12068,12252,1,False
12068,12492,1,False
12068,12855,1,False
12068,14512,1,False
12069,14814,1,False
12070,14833,1,False
12070,15246,1,False
12071,12272,1,False
12071,13604,2,False
12071,13612,1,False
12071,13827,1,False
12071,13895,3,True
12072,12658,1,False
12072,12667,1,False
12072,14573,1,False
12072,15325,1,False
12073,12345,1,False
12073,12726,6,False
12073,13168,1,False
12073,13444,1,False
12073,13574,1,False
12073,13605,2,False
12073,14152,1,False
12073,14396,1,False
12073,14642,1,False
12073,15193,1,False
12074,14269,1,False
12076,12234,1,False
12077,14461,1,False
12077,14647,1,False
12078,12587,1,False
12078,13489,1,False
12078,13511,2,False
12078,14642,1,False
12078,14675,1,False
12078,14941,1,False
12079,12098,1,False
12079,12348,1,False
12079,14157,1,False
12079,14184,1,False
12079,14607,1,False
12079,14718,3,False
12079,14982,1,False
12079,15726,1,False
12080,12211,1,False
12080,12449,1,False
12080,12451,1,False
12080,12586,1,False
12080,12761,1,False
12080,12977,1,False
12080,13179,2,False
12080,14393,1,False
12080,14862,2,False
12081,12171,1,False
12081,15175,1,False
12083,12092,1,False
12084,12291,2,False
12084,14082,2,False
12084,14606,1,False
12085,13325,1,False
12085,15421,1,False
12086,14849,2,False
12086,15601,2,False
12088,12320,2,False
12088,12893,1,False
12088,14006,1,False
12088,14091,4,False
12088,15060,1,False
12088,15596,1,False
12089,13479,1,False
12089,14731,1,False
12090,12541,1,False
12090,14380,1,False
12091,13376,1,False
12091,13952,2,False
12091,14305,1,False
12091,14327,1,False
12091,14913,1,False
12091,15293,1,False
12091,15581,1,False
12091,15704,1,False
12092,13171,2,False
12092,13447,2,False
12094,13350,1,False
12094,13625,1,False
12094,14057,1,False
12094,14571,3,False
12095,12204,1,False
12095,13261,1,False
12097,12747,1,False
12097,13540,5,False
12097,14187,1,False
12097,14368,1,False
12097,14610,3,False
12097,14856,1,False
12097,15238,1,False
12097,15446,1,False
12098,15532,1,False
12100,13122,7,False
12100,14954,1,False
12102,13612,1,False
12102,13952,1,False
12102,14331,1,False
12102,14755,1,False
12102,14813,2,False
12102,15652,1,False
12103,13256,2,False
12103,14111,3,False
12103,14185,1,False
12103,14384,1,False
12103,14821,2,False
12103,14951,1,False
12103,15491,2,False
12108,12538,1,False
12109,12407,1,False
12109,12712,1,False
12109,13925,2,False
12109,14992,1,False
12110,12754,1,False
12110,13064,5,False
12110,14069,1,False
12110,14781,1,False
12110,15499,1,False
12112,12267,1,False
12112,12904,1,False
12112,13211,1,False
12112,13629,1,False
12112,13994,2,False
12112,14363,1,False
12112,14696,1,False
12112,14941,2,False
12114,12204,1,False
12114,12726,1,False
12114,14998,1,False
12114,15182,1,False
12115,15293,1,False
12115,15543,1,False
12117,12838,1,False
12117,13052,2,True
12117,13064,1,False
12117,15501,1,False
12118,14710,1,False
12118,15282,3,False
12120,13470,1,False
12120,14510,1,False
12121,14607,1,False
12121,15206,1,False
12122,13854,1,False
12122,14314,1,False
12122,15295,1,False
12124,12320,2,False
12124,12554,1,False
12125,12305,4,False
12125,14428,5,False
12126,12257,2,False
12126,12582,1,False
12126,12755,2,False
12126,13905,1,False
12126,14207,3,False
12128,12196,1,False
12129,12207,1,False
12129,12861,1,False
12129,13265,1,False
12129,14295,1,False
12129,15357,1,False
12129,15622,1,False
12130,14721,1,False
12132,15255,1,False
12133,15241,1,False
12133,15728,1,False
12134,13138,1,False
