id,x_soma,y_soma,z_soma,x_cm,y_cm,z_cm,degree,presynaptic_degree,postsynaptic_degree,weighted_presynaptic_degree,weighted_postsynaptic_degree,pca_1_x,pca_1_y,pca_1_z,pca_1_evr,linear_span_pca_1,n_mesh_vertices
3443368491,2137936.0,1319024.0,29568.0,2192380.333212483,1255032.941431139,27633.235709142293,5,0,5,0,7,0.7364787261131108,-0.6759187039685827,0.0270738177625766,0.8554845344942246,433198.6809076065,376915
47801966010,3009776.0,1096936.0,126720.0,3039485.933828849,1085826.9054839094,121804.29423852514,7,3,4,5,5,0.7652263666056687,-0.6401800593594461,0.0678092873434175,0.9005623506597429,352416.09076532046,195450
5669423584,2128512.0,1590808.0,173184.0,2124687.497061647,1585103.5205692688,124758.60485268342,3,0,3,0,3,0.6298626595860672,-0.7744325279749821,0.0593909898338489,0.6456059187059737,635582.7334514138,803147
6530838589,2388808.0,1890104.0,21120.0,2380163.1569864503,1890546.3671668256,20514.939969068146,8,4,4,11,5,0.9821829818896048,-0.1867841375238386,-0.0206948316233841,0.947991541921586,525761.1803530203,322529
2467759961,2243888.0,932432.0,8448.0,2253469.964087382,921620.3476148304,24927.915133292365,3,1,2,1,2,0.0400899679283438,0.998809963912188,-0.0277749970519889,0.7497710281798513,463965.6424941116,445560
31184292736,975472.0,1425120.0,126720.0,1035855.8506707308,1376994.6095454895,125209.661037974,13,3,10,6,15,0.6400121980926582,-0.7676132036931157,0.0339758121109031,0.7859750439163355,841451.5732336487,1574052
6600587785,1884392.0,1933392.0,29568.0,1890696.205992301,1932285.8718212943,45501.98194846494,9,4,5,11,9,0.4602926385791958,-0.8842788327918906,0.0786233600529345,0.5516999151774412,464349.573138298,1002353
30488554737,1850920.0,1211616.0,92928.0,1913168.4971534887,1099407.233423182,104057.19775716844,3,3,0,7,0,0.5643958090105166,-0.8238628988667968,0.052031669607677,0.9749437151870792,714078.1494161076,336489
4299309195,1621648.0,1313360.0,4224.0,1625284.4784458317,1317273.4447288169,19552.05627217918,0,0,0,0,0,0.1820842832120156,0.6223025952871556,0.7613046654960397,0.5080303981175355,93575.14588745752,122371
37287086558,1880112.0,740688.0,105600.0,1896513.6149366144,726933.5301677135,121970.3002214789,13,11,2,13,3,-0.5132034924446242,0.8568788725227676,-0.0487931672137705,0.9046663237155832,884930.0740981952,1297465
1536069641,2348272.0,711840.0,101376.0,2358822.973993912,723154.2087512276,107730.15226333936,42,28,15,30,22,0.3196750016806938,-0.946446578215184,0.0452412188741383,0.7115475550597526,821058.2992369554,2395529
86099572482,2414768.0,1845944.0,160512.0,2421765.954256398,1843689.637191316,160546.68812093485,2,1,2,1,2,0.8713127281157321,-0.4571975257911885,0.1782822263545523,0.8770010498118069,66654.40399232903,54468
