i,j,weight
426,6008,1
427,931,1
427,1174,1
427,4329,2
427,6019,1
427,7744,1
427,9619,1
427,12460,1
427,12571,1
427,13909,1
427,14672,1
427,15370,1
427,15484,1
428,29,1
430,658,2
432,111,1
432,1709,1
432,3483,1
432,6169,1
432,6740,3
433,802,1
433,15613,1
434,1314,1
434,3154,1
434,4889,2
434,5597,1
434,9186,1
435,1750,1
435,5402,1
435,10291,2
435,10487,1
435,12092,1
436,884,1
436,1431,1
436,1759,1
436,3559,1
436,3717,1
436,4683,1
436,5316,1
436,7220,2
436,9456,1
436,9779,1
436,10473,1
436,14495,1
436,14825,1
437,1405,1
437,5383,1
437,11316,1
438,8072,1
439,3226,4
439,3470,2
439,4014,2
439,5809,4
439,6501,1
439,6798,1
439,7621,1
439,8850,3
439,10057,3
439,10281,1
439,11534,1
439,11947,1
439,11986,3
439,12344,1
441,4970,1
441,7165,1
441,10199,1
441,12480,1
442,329,1
445,547,1
445,1059,1
445,3695,1
445,3704,1
445,3978,1
445,4966,13
445,7801,3
445,11393,1
445,12924,1
445,15167,1
449,4379,1
449,4721,1
449,9447,1
449,15177,1
454,1500,1
454,10086,1
455,3447,1
455,4386,1
455,4971,1
455,5793,1
455,8502,1
455,15128,1
455,15670,1
456,2009,1
456,2158,1
456,4007,1
456,8584,2
457,5537,1
459,15371,1
460,6798,1
461,5383,1
461,9571,3
462,1156,1
462,5033,2
462,6624,1
462,8982,3
462,13213,1
463,9184,2
463,14288,1
464,1849,1
466,1963,1
466,10200,1
467,14295,4
468,1276,2
468,5316,1
468,5515,1
468,7700,1
468,8246,2
469,2257,2
469,2649,1
469,2938,1
469,3027,2
469,6181,1
469,7889,1
469,8507,1
469,10423,1
469,12861,1
469,13800,1
469,15237,1
470,1249,1
472,3580,1
474,14152,1
476,955,1
476,1434,1
476,1970,1
476,3523,3
476,3632,1
476,3873,1
476,4303,1
476,4311,2
476,5259,1
476,5531,1
476,5634,1
476,6272,2
476,6817,1
476,7532,2
476,7894,3
476,9074,1
476,10430,1
476,10643,1
476,11218,2
476,11775,1
476,12080,4
476,12115,1
476,12617,1
476,12977,1
476,13290,1
476,13366,4
476,13805,1
476,14327,1
476,14862,1
476,14922,1
476,15434,2
476,15581,2
476,15704,2
477,197,1
479,2938,1
479,4212,2
479,6104,1
479,15144,1
480,3229,1
481,1885,1
481,8642,1
482,7744,3
482,13098,1
483,4675,1
483,11422,1
483,11444,1
484,38,1
484,375,1
484,1306,1
484,4518,1
484,9601,1
484,10537,1
484,11044,1
484,13648,1
485,13112,1
486,1644,1
486,3172,1
486,3473,1
486,3899,2
486,4196,1
486,4256,1
486,4951,5
486,6854,1
486,7235,1
486,7822,1
486,8104,2
486,8403,1
486,8569,1
486,10677,3
486,10924,2
486,14807,1
487,3955,1
487,8930,1
488,5098,1
488,8114,1
488,8897,1
488,15212,1
489,3043,1
489,5952,1
489,7380,1
489,13148,1
490,126,3
490,2373,3
490,3407,1
490,8590,1
490,12611,1
490,12752,1
491,1329,1
491,3147,3
491,5312,1
491,7291,1
491,7351,4
491,9514,1
491,10954,1
491,13161,1
492,6995,1
492,11435,1
493,6590,1
493,6938,1
494,5780,1
494,7593,1
494,8189,1
495,91,1
496,393,1
496,6825,1
497,5022,1
498,1971,2
498,3874,3
499,13312,1
500,6458,1
500,14799,1
502,3793,1
502,11378,1
502,11974,1
502,14719,1
502,15675,1
503,4525,2
503,5044,1
503,6018,2
504,8504,1
504,11003,1
506,2571,2
506,5436,2
507,2608,1
507,6164,1
507,13274,4
507,15053,1
508,1037,1
508,1061,1
508,4556,2
508,6005,1
508,10511,2
508,12861,2
508,14617,1
509,3404,1
509,4065,1
509,4171,1
509,4178,2
509,4661,1
509,6758,1
509,10576,2
511,3423,1
511,5243,1
511,6202,1
511,9599,1
511,15345,1
512,8714,1
513,4768,1
513,7089,1
513,8629,1
513,9619,3
513,12571,1
513,13855,1
514,1783,1
514,7820,1
515,1663,2
515,1860,1
515,2089,6
515,4537,1
515,5793,1
515,5978,2
515,6555,1
515,10937,1
515,12225,1
515,14348,1
516,14875,1
517,4177,1
517,8160,1
518,72,1
518,350,1
518,2807,1
518,3367,1
518,3708,1
518,4981,1
518,5662,1
518,9948,1
518,11229,1
518,13552,1
518,14091,1
518,14291,4
519,5896,1
519,13461,1
521,2751,2
521,10791,2
522,4801,1
523,5343,1
523,7029,1
524,4473,1
524,6871,1
524,11775,2
524,12533,2
527,807,1
527,4768,2
527,6524,1
527,7470,1
527,8514,5
527,9939,1
527,12463,1
527,15729,1
528,592,1
528,6275,1
528,8605,1
528,11652,1
528,12587,1
528,13371,1
529,7903,1
531,2024,1
531,2204,2
531,6108,2
531,6148,1
531,6315,5
531,14618,1
533,3682,13
535,3721,1
535,5909,1
535,8510,2
535,9700,2
535,10355,2
535,15193,1
538,11941,1
538,15128,1
539,269,1
539,1239,1
539,11401,2
539,12919,1
539,13005,1
540,434,1
540,763,3
540,3183,1
540,4551,2
540,5572,1
540,6931,1
540,8249,1
540,8935,1
540,9695,1
540,10111,1
540,11901,1
540,12804,1
540,14506,1
540,15057,1
542,613,1
542,951,1
542,3788,1
542,8633,3
542,10365,1
542,10512,1
542,12597,1
542,13541,1
545,10574,1
545,11385,1
546,9380,5
546,13213,1
546,14878,3
547,1636,1
547,11130,1
548,3336,2
548,3446,3
548,6517,1
548,6529,1
548,6625,24
548,8587,1
548,9606,1
548,11586,1
548,12956,1
548,13326,1
548,13491,1
548,13636,1
549,529,1
549,6576,2
549,6783,1
550,547,2
550,2342,2
550,2798,1
550,5567,1
550,9559,1
550,9723,2
550,11672,1
550,13003,2
551,3201,2
551,5383,1
551,6055,3
551,11763,1
551,12726,1
551,12769,1
551,14322,1
553,9824,1
553,14064,1
554,9283,1
555,1103,1
555,1399,1
555,1453,1
555,1851,2
555,2288,1
555,2718,2
555,2984,1
555,6367,1
555,6785,1
555,8785,1
555,11127,1
555,13498,1
555,14772,1
555,14878,1
556,2905,1
556,4515,1
556,9497,1
557,9057,1
558,2839,1
558,10074,2
558,12350,6
558,13757,1
559,594,1
559,676,1
559,1467,2
559,2085,1
559,2104,1
559,2369,1
559,2984,1
559,3154,1
559,3837,1
559,4316,1
559,6624,2
559,7613,1
559,8456,2
559,8528,1
559,8743,1
559,9312,1
559,9954,1
559,10540,1
559,10954,1
559,12078,1
559,12376,1
559,12747,2
559,15103,4
559,15165,1
559,15349,1
559,15618,1
560,1805,1
560,6328,1
560,14389,2
561,3466,1
561,3559,6
561,5192,1
561,8421,1
561,8661,1
561,11223,1
562,2198,1
564,1525,2
564,2503,2
564,3970,1
564,4057,2
564,5426,1
564,5554,1
564,6705,1
564,6983,1
564,7900,2
564,8103,1
564,8284,2
564,11343,1
564,13603,1
564,15722,2
567,310,1
567,790,1
567,2198,1
567,2418,1
567,2435,1
567,3192,2
567,3281,1
567,3446,1
567,5188,1
567,5933,1
567,6579,1
567,6936,1
567,6996,1
567,7270,1
567,9423,1
567,9853,1
567,9882,1
567,10086,1
567,10465,1
567,11572,1
567,11775,1
567,11825,1
567,11975,1
567,14333,1
568,3925,1
568,5138,3
569,7060,2
569,10517,1
569,14371,2
570,227,1
570,4871,1
570,7611,1
570,9182,1
570,10077,1
570,10420,1
570,10446,1
570,10583,1
570,10836,1
570,13037,2
570,14629,2
570,14851,1
571,10074,1
573,366,2
573,485,1
573,3526,1
573,6087,1
573,7545,1
573,7662,1
573,9567,1
573,11611,1
573,12514,1
573,12674,1
573,13746,1
573,14495,1
573,15129,1
573,15533,1
575,2680,1
575,6295,1
575,8031,1
575,10749,7
575,13788,1
576,1740,1
576,2582,1
576,4032,1
576,6251,1
576,7406,1
576,12322,1
576,12476,1
576,14511,1
577,569,1
577,1547,1
577,2226,1
577,3559,4
577,3917,1
577,10720,1
577,13198,2
579,11522,2
582,955,3
582,1249,1
582,1468,1
582,1943,2
582,1958,1
582,2331,2
582,2456,1
582,3890,1
582,3932,1
582,4035,6
582,4993,1
582,5259,1
582,5582,1
582,6272,1
582,6738,5
582,7146,1
582,7485,1
582,7642,2
582,7970,1
582,8712,2
582,9882,1
582,11164,1
582,11816,1
582,12617,1
582,12895,1
582,13400,1
582,14610,1
583,1521,4
583,1673,1
583,1819,1
583,2279,1
583,3166,1
583,3350,3
583,3568,1
583,4595,1
583,4759,1
583,4899,2
583,5389,3
583,5460,1
583,5483,2
583,5678,1
583,6126,1
583,6879,1
583,7294,1
583,7748,1
583,9482,1
583,11106,1
583,11364,2
583,11886,1
583,12097,1
583,12168,1
583,13648,8
583,14363,1
583,14610,1
583,14645,1
583,14856,1
583,15275,1
584,4294,1
584,11489,1
585,1555,4
585,4257,1
585,7387,1
585,10401,1
586,58,1
586,1465,1
586,2429,6
586,2617,2
586,9496,3
586,11646,1
586,14080,1
587,482,2
587,7082,1
587,10345,2
588,1207,1
588,2403,1
588,9182,2
589,13860,3
589,14792,7
590,4357,2
590,7134,2
590,14762,1
591,12326,1
592,436,1
592,619,1
592,3828,1
592,4162,1
592,4683,1
592,6216,1
592,6825,1
592,9362,1
592,9456,2
592,10126,1
592,10778,1
592,10815,1
592,10858,1
592,11479,1
592,11727,2
592,13433,5
592,13544,1
592,14497,1
592,15029,2
593,535,2
593,1251,1
593,1472,1
593,1950,1
593,2222,2
593,2854,1
593,3998,1
593,4397,1
593,5182,2
593,7056,4
593,9365,1
593,9732,2
593,9794,1
593,11799,1
593,14322,2
594,4067,1
594,6036,1
594,6254,1
594,7230,1
594,8164,1
594,9414,1
594,10693,1
594,11892,2
596,5554,1
596,6705,1
596,7076,1
597,1882,1
597,2267,4
597,2546,2
597,3357,4
597,3498,1
597,6322,1
597,6499,1
597,9474,14
597,9658,2
597,9737,1
597,10097,1
597,11055,17
597,12312,11
597,12844,9
597,12895,1
597,14093,2
597,14169,1
598,8458,2
600,11792,1
601,9298,1
602,1490,1
602,11209,1
603,108,1
603,2806,1
603,3426,1
603,14945,1
604,868,1
604,1849,1
604,2524,1
604,4852,1
604,8958,2
604,11173,1
604,12033,1
604,13941,1
604,14971,1
605,831,1
605,1681,1
605,3497,1
605,3602,1
605,4167,1
605,4182,1
605,4498,1
605,7935,1
605,8284,1
605,8909,1
605,9711,2
605,12876,1
605,13870,3
605,14404,1
606,550,1
606,748,1
606,801,3
606,1523,1
606,1771,6
606,4290,1
606,4873,1
606,7676,2
606,8202,1
606,8660,2
606,8734,1
606,8743,1
606,9098,3
606,9144,1
606,9400,1
606,9476,1
606,9963,1
606,10102,1
606,10332,2
606,11893,1
606,12699,1
606,13190,1
606,13580,3
606,14636,1
606,14748,2
606,15310,1
607,1297,2
607,15428,1
607,15509,1
608,2782,1
609,2246,1
609,4298,1
609,7010,1
609,11209,1
609,12504,1
609,14645,1
609,14950,2
610,1208,5
610,6584,1
610,7969,1
610,12575,1
610,13037,2
611,9522,1
611,14388,2
611,15460,1
612,1281,1
612,3630,1
612,4065,1
612,8239,1
612,8633,1
612,11881,7
612,13898,1
612,15696,1
613,2402,1
613,5768,1
613,7555,1
613,8841,2
613,9280,2
613,10074,1
613,13406,1
615,7095,1
616,1996,1
616,6893,1
618,155,1
618,13336,1
619,64,1
619,282,1
619,551,2
619,1676,1
619,2644,1
619,2771,1
619,4071,1
619,6204,1
619,7357,5
619,7545,1
619,7978,2
619,9429,1
619,10057,1
619,10297,1
619,10556,1
619,11117,1
619,12674,1
619,15407,2
620,13858,1
622,5337,1
622,7966,1
622,11234,1
623,9224,1
624,2207,1
624,3909,1
624,11496,2
624,12302,1
624,15597,1
625,473,1
625,775,1
625,1105,2
625,3011,1
625,4999,1
625,7095,2
625,8373,1
625,9130,1
625,10152,1
625,12295,1
625,12303,1
625,14287,1
625,15585,1
630,15043,1
631,4617,1
631,4815,2
634,4594,1
634,7255,3
634,13692,4
635,4768,1
635,7229,1
636,6715,1
638,2473,1
638,5997,10
638,7597,1
638,10005,1
638,10698,1
638,11157,1
638,13662,1
638,15175,4
640,2403,1
640,8839,1
640,9450,1
640,10261,1
640,13156,1
640,14210,2
641,1331,1
641,4448,1
641,4471,1
641,5053,2
641,7233,1
641,7794,1
641,10177,1
641,10550,1
641,10717,1
641,12833,1
641,13750,2
641,15247,1
642,189,1
642,924,1
642,1205,1
642,1436,1
642,3080,1
642,3191,2
642,3307,1
642,3912,1
642,4826,1
642,4874,2
642,5081,1
642,5279,1
642,6585,3
642,7684,1
642,8339,1
642,8724,1
642,8958,1
642,9071,11
642,9615,1
642,9735,1
642,10120,1
642,10436,1
642,10914,1
642,11080,2
642,11579,1
642,11942,1
642,12207,1
642,12380,4
642,13198,1
642,13579,1
642,13716,1
642,14389,1
642,15119,1
643,6640,1
643,11130,1
644,9200,1
644,9799,1
644,11974,1
645,811,1
645,1002,1
645,1053,2
645,1946,1
645,2414,2
645,4280,1
645,5040,2
645,5050,1
645,5377,1
645,5971,1
645,6078,2
645,9079,1
645,9475,1
645,10670,1
645,11193,2
645,11235,22
645,12182,1
645,12689,2
645,14565,1
646,1703,1
646,7756,1
646,10045,1
648,7509,1
650,8972,1
650,15041,2
651,366,1
651,505,1
651,3152,1
651,3440,1
651,4641,1
651,4742,1
651,5841,2
651,7092,1
651,7904,1
651,11235,1
651,14157,6
651,14355,1
652,12747,1
652,15558,2
653,3696,3
653,8057,1
653,8215,1
653,15171,9
653,15296,1
654,964,1
654,1106,1
654,2656,1
654,2827,3
654,3505,1
654,4981,2
654,5049,1
654,6191,2
654,7374,1
654,9414,1
654,11180,1
654,11223,1
654,14091,2
654,14218,1
654,14561,1
654,15095,1
654,15596,1
656,1140,2
656,1522,1
656,2069,1
656,2331,1
656,3865,1
656,3932,1
656,5259,1
656,8016,1
656,12302,1
656,12761,2
659,2452,1
659,6535,1
659,7536,1
659,9606,2
659,10531,1
660,1850,1
660,3351,2
660,4707,1
660,5210,1
660,9544,3
660,12033,1
660,13829,1
660,14179,1
660,14592,3
660,15092,1
661,1697,1
661,1946,2
661,2175,1
661,2220,1
661,2414,1
661,3527,1
661,3999,1
661,4061,1
661,4083,1
661,6616,1
661,7516,1
661,7524,1
661,9362,1
661,11130,2
661,13165,1
661,13233,1
661,14560,1
663,2008,1
663,4411,1
663,5978,4
663,6477,1
663,11324,4
664,6200,1
664,7539,1
664,10764,1
665,8460,1
666,13210,1
666,14201,1
667,3738,1
667,6073,1
667,9453,1
667,9581,1
667,9889,1
667,10282,1
667,11216,1
667,11293,1
667,12874,2
668,343,1
668,841,1
668,2582,1
668,2884,1
668,3255,1
668,4152,1
668,5251,1
668,5519,1
668,5827,1
668,6436,1
668,8174,1
668,8695,2
668,8764,1
668,8972,1
668,10163,1
668,12443,1
668,12912,1
668,13790,1
668,14551,1
668,14746,1
668,14836,1
669,5308,2
670,2503,2
671,6130,1
671,12682,1
672,1849,1
672,3800,1
672,4832,1
672,5118,1
672,7471,1
672,7658,1
672,8939,1
672,10819,1
672,13663,1
672,14466,1
672,14972,1
672,15144,1
673,1471,1
673,3619,1
673,4198,1
673,5832,1
673,8627,1
673,9442,1
673,14616,3
673,15525,1
674,4668,1
674,15516,1
676,6351,1
676,6872,1
676,9764,1
679,6004,1
680,10620,2
681,5567,4
681,9315,2
681,9936,1
681,10055,1
681,10764,1
681,12523,1
681,12889,1
681,15290,3
683,108,1
683,776,1
683,936,1
683,955,1
683,1159,3
683,1468,1
683,1584,1
683,4473,1
683,4942,1
683,6900,1
683,7086,1
683,8555,1
683,8709,1
683,10203,1
683,11107,1
683,13895,1
683,15400,1
688,784,1
688,3764,1
688,4375,1
688,5288,1
690,13783,2
691,110,1
691,1057,1
691,1434,1
691,2371,1
691,4222,1
691,5856,1
691,7390,2
691,9428,1
691,11241,1
691,12168,1
691,12423,3
691,12589,1
692,50,1
692,1140,1
692,1910,1
692,4059,1
692,5259,2
692,6531,1
692,12298,1
692,12423,1
692,13179,1
692,14326,1
695,1546,1
695,3598,1
695,6272,1
695,9865,1
695,10333,1
695,11607,2
695,11966,1
695,12761,1
695,14657,1
697,8846,1
698,252,1
698,952,1
698,1281,2
698,1499,1
698,2516,2
698,2574,1
698,3160,1
698,3942,1
698,4314,1
698,4531,1
698,4785,1
698,5496,1
698,6863,1
698,7130,1
698,7391,1
698,8055,1
698,8568,1
698,8673,1
698,10404,1
698,10734,3
698,11097,1
698,11278,2
698,11896,1
698,13834,6
698,15143,1
698,15546,2
699,1407,2
699,2415,1
699,2433,1
699,3217,1
699,3238,1
699,5804,1
699,5845,2
699,6623,1
699,6734,1
699,6872,2
699,7060,2
699,7266,1
699,8416,1
699,9561,1
699,9743,1
699,10992,1
699,11005,1
699,11089,2
699,11703,1
699,12814,1
699,13578,1
699,13838,1
699,14218,1
700,8005,1
700,8886,1
700,12317,1
701,263,1
701,1331,1
701,3419,1
701,4094,1
701,4253,2
701,8618,3
701,8759,1
701,9597,1
701,12460,1
701,12775,1
701,12833,1
701,13538,1
701,13843,1
701,15687,1
702,413,1
702,456,1
702,1523,3
702,1958,1
702,2011,3
702,2820,2
702,4410,1
702,6927,1
702,8385,1
702,8432,2
702,8584,1
702,9503,1
702,10188,1
702,11400,1
702,12112,1
702,12679,1
702,13005,1
702,14300,1
702,14514,1
704,189,1
704,300,1
704,1100,1
704,1448,1
704,1623,2
704,2549,1
704,5873,11
704,5963,1
704,7450,1
704,8447,4
704,8839,1
704,10321,1
704,11337,1
704,12570,1
704,13156,1
704,13834,1
706,133,1
706,749,1
706,3592,2
706,5292,1
706,5781,1
706,7711,1
706,10152,2
706,10499,1
706,10693,1
706,12257,1
706,12364,1
707,6825,1
707,6895,2
707,10008,1
707,15299,1
707,15533,1
708,1336,1
708,2368,1
708,4877,1
708,6498,1
708,7637,1
708,10427,4
708,12258,1
708,12594,2
708,12788,1
708,12964,1
709,4070,2
709,6019,1
709,6753,1
709,7082,1
709,12139,1
709,14553,2
710,8135,1
710,11608,1
710,12103,1
710,14640,1
712,1276,1
712,2244,1
712,2700,1
712,3017,1
712,3295,2
712,3854,1
712,4026,1
712,4823,2
712,5164,3
712,6128,1
712,6209,1
712,7716,1
712,8300,1
712,8435,2
712,9924,2
712,11579,1
712,13824,3
712,14275,1
712,15628,1
713,790,1
714,1377,1
714,2310,1
714,6524,1
714,8629,1
714,9618,1
715,1733,3
715,3866,1
715,5116,5
715,12413,1
715,15384,3
719,1806,1
719,2230,1
719,3307,1
719,3986,2
719,4626,1
719,5133,1
719,10436,3
719,10977,1
719,11201,2
719,12952,1
721,12933,1
722,1861,1
722,3579,1
722,4844,1
722,7231,1
722,11518,1
723,613,2
723,851,1
723,2458,1
723,4952,1
723,6495,1
723,8195,2
723,10088,1
723,13568,2
723,15429,1
724,9994,1
725,4893,3
725,12569,4
727,3696,1
727,15384,1
728,621,1
728,1319,3
728,2677,1
728,3208,1
728,6029,1
728,8403,1
728,12348,1
728,14833,3
729,13941,1
730,3626,1
730,4177,1
730,4748,2
730,10157,1
731,1112,1
731,1509,1
731,11127,3
731,13521,1
732,862,2
732,6040,1
732,7184,1
732,11438,1
733,1592,2
733,1973,1
733,2676,1
733,4275,1
733,5812,1
733,8945,1
733,11983,1
733,14645,1
734,464,3
734,1805,3
734,2047,1
734,2116,1
734,4832,2
734,5090,1
734,5757,1
734,6232,1
734,7471,1
734,7932,1
734,8092,1
734,8497,1
734,8973,2
734,9766,1
734,10027,1
734,10073,1
734,10479,1
734,10803,1
734,10819,1
734,11121,4
734,12215,1
734,12377,1
734,12593,1
735,3704,1
735,5681,1
735,8466,1
735,9125,1
738,955,1
738,1011,1
738,2035,1
738,2322,1
738,2611,1
738,3069,1
738,7294,1
738,8102,1
738,9344,2
738,9853,1
738,10092,1
738,12162,1
738,12168,1
738,12367,3
738,15693,1
739,6702,1
739,8403,1
739,14607,1
740,6236,5
740,8277,2
740,12876,1
742,10174,3
742,11248,1
743,567,1
743,1879,1
743,4020,1
743,4652,1
743,6347,4
743,7464,2
743,7927,2
743,8349,1
743,11870,1
743,12608,1
743,14187,1
743,14363,1
743,14512,1
743,14839,1
745,577,1
745,4501,1
745,7601,1
745,9554,1
745,12611,1
745,13106,1
745,13700,1
746,10418,1
748,1905,1
748,4585,1
748,5543,1
748,6829,1
748,9300,1
748,10295,2
748,11474,1
748,11550,1
748,11792,1
748,13910,1
748,14676,1
749,1428,1
749,1944,2
749,2483,1
749,3496,1
749,3631,1
749,4111,1
749,5241,1
749,5533,1
749,5662,2
749,5839,1
749,5973,4
749,5989,1
749,7809,1
749,7947,1
749,8506,1
749,11040,1
749,11641,1
749,11913,1
750,12303,2
751,7826,1
751,14280,1
756,3206,2
756,3592,1
756,10382,1
756,12276,1
756,15643,1
757,461,2
757,615,1
757,1028,1
757,1724,1
757,1953,2
757,2278,1
757,2630,3
757,3226,5
757,3844,1
757,4242,1
757,4356,1
757,6590,1
757,6938,6
757,9327,2
757,9835,1
757,10057,1
757,10696,1
757,11536,1
757,12181,1
757,12326,1
757,12328,1
757,12726,3
757,14494,1
757,14718,1
758,4101,1
759,2101,1
759,2185,1
759,4910,1
759,5591,1
759,6986,1
759,9220,2
759,10401,4
759,13019,1
759,13378,1
760,1057,1
760,13030,2
761,653,1
761,1908,3
761,2327,2
761,3638,1
761,14688,1
761,14900,1
762,3157,1
762,4640,1
762,4757,1
762,4789,1
762,12749,2
762,13441,1
762,14941,1
763,253,1
763,407,1
763,434,1
763,1322,1
763,1346,1
763,1402,1
763,1458,1
763,1950,1
763,2088,1
763,2280,2
763,4866,2
763,6078,2
763,8123,1
763,8451,1
763,9695,2
763,10590,1
763,11393,2
763,13054,1
763,13605,1
763,15012,1
763,15607,2
764,1740,1
764,4764,3
764,9844,2
764,13858,1
765,15189,1
765,15408,1
766,14288,1
767,2045,1
768,233,1
769,780,1
769,1021,2
769,4768,2
769,5309,2
769,9939,1
769,13018,1
769,13750,1
769,14907,2
769,15575,1
770,9380,2
770,14878,1
771,6443,4
772,3078,2
772,8255,2
772,9753,1
772,10665,1
772,12061,1
772,13406,2
773,373,1
773,11947,5
775,366,1
776,624,1
776,1249,1
776,1521,1
776,3219,1
776,3957,2
776,4890,1
776,4899,1
776,5490,1
776,6225,1
776,7077,1
776,7163,1
776,7223,1
776,9759,1
776,10850,1
776,12035,3
776,12071,2
776,12478,1
776,12908,2
776,13818,1
776,14015,1
776,14123,1
776,14196,1
777,3230,5
777,7852,2
777,8303,1
777,8986,1
777,9795,2
777,10030,2
778,89,1
778,718,2
778,9666,3
778,10132,1
778,13709,1
779,3273,1
779,6283,1
779,7699,5
780,609,1
780,8534,1
782,7899,1
782,9770,1
783,2368,1
783,4395,1
783,4469,2
783,4970,1
784,1923,1
785,399,3
785,4188,1
785,10536,1
785,15373,1
786,12038,1
789,239,1
789,2357,1
789,2945,3
789,3751,1
789,5128,1
789,5395,1
789,6321,1
789,6779,1
789,8131,1
789,8569,1
789,8882,1
789,10197,1
789,13258,2
789,13460,2
789,14641,1
789,15206,1
789,15428,1
790,3147,1
790,3446,1
790,8202,1
790,9629,1
790,9888,1
790,11089,1
796,859,2
796,8649,1
799,148,1
799,3664,1
799,3693,1
799,3811,1
799,4007,1
799,4352,1
799,5623,1
799,5860,1
799,5917,1
799,6614,1
799,6684,2
799,6931,1
799,6993,2
799,7289,1
799,7835,1
799,9132,1
799,9920,1
799,14059,1
799,15315,1
799,15686,1
800,13369,2
801,7060,1
801,11183,2
801,13838,1
802,11615,2
803,4741,1
803,13037,2
804,11,1
804,136,1
804,973,1
804,1357,1
804,1716,5
804,4899,1
804,6751,2
804,10337,1
804,11839,2
804,11975,1
804,14828,1
806,4512,1
806,5626,2
806,6023,1
806,8000,1
806,9439,1
806,10855,1
807,8618,1
807,10573,1
807,10894,2
807,11209,1
807,12410,2
808,786,1
808,2509,2
808,4178,1
808,4400,2
808,5534,2
808,7699,2
808,9278,1
808,10825,1
808,12273,2
808,12655,5
808,13694,1
808,14160,1
808,14279,1
808,14286,2
810,178,1
810,413,3
810,1686,1
810,1958,1
810,6580,1
810,9503,1
810,9904,1
810,10122,1
810,10391,1
810,11428,2
810,14224,1
810,14467,1
810,14985,1
811,4660,1
811,6944,1
811,7462,1
811,10622,1
811,10669,3
811,13718,1
812,1161,1
812,4472,1
812,6496,3
812,6585,1
812,8774,1
812,9367,1
812,12561,1
812,14134,2
815,237,2
815,2084,1
815,2433,1
815,3371,1
815,7180,1
815,8515,2
815,8718,1
815,11804,1
815,13852,1
815,14550,1
815,14699,1
815,15134,1
816,12526,1
816,14413,1
818,1300,1
818,1331,1
818,4070,1
818,6524,1
818,8331,1
818,8685,2
818,9045,3
818,9506,1
818,11135,1
819,11933,4
820,937,1
820,2304,1
820,4784,1
820,4947,1
820,10123,1
820,11047,1
820,12794,1
823,1431,2
824,5426,1
825,936,2
825,1010,1
825,1279,1
825,1653,1
825,2504,4
825,8059,1
825,8238,1
825,12536,2
825,12550,1
825,12595,3
825,12765,1
825,13253,2
825,13923,1
825,14658,1
826,12033,2
829,3173,1
829,3252,1
829,4440,2
829,5230,1
829,5631,2
829,6246,1
829,7496,1
830,1888,1
830,4066,1
830,4070,1
830,15411,2
831,2536,1
831,2776,1
831,5626,1
832,276,1
833,7465,1
833,7727,1
833,15511,1
834,15121,1
835,3446,1
835,3953,1
835,5259,1
835,6107,1
835,6517,1
835,9970,2
835,10403,1
835,11378,1
836,14843,1
837,1370,1
837,1658,1
837,2254,1
837,2842,1
837,4278,1
837,6067,1
837,6429,1
837,7682,1
837,14741,1
837,15677,1
838,867,1
838,7001,1
839,4792,1
839,6723,1
839,7388,1
839,8432,1
839,9123,1
839,9275,1
840,11666,3
841,620,1
841,668,1
841,926,2
841,1715,1
841,1719,1
841,2579,1
841,3365,1
841,4692,1
841,5249,2
841,6283,1
841,8972,1
841,8981,1
841,9844,1
841,9916,1
841,10665,1
841,14167,1
841,14375,1
841,14629,1
841,14863,1
841,14893,3
841,15728,1
844,635,1
844,1812,3
844,4066,1
844,5559,1
844,6019,2
844,6124,1
844,7022,1
844,8365,1
844,9392,1
844,9652,1
844,15240,1
844,15384,1
844,15460,1
845,2608,1
845,2653,1
845,3598,1
845,9038,1
845,13203,1
846,6589,1
847,63,1
847,2617,3
847,6416,3
847,11717,1
850,14510,1
851,2880,1
851,3409,4
851,4637,1
851,5434,1
851,6556,1
851,8841,1
852,1098,1
852,1592,1
852,3394,4
852,3779,1
852,4406,1
852,4595,1
852,4845,1
852,4900,1
852,5409,1
852,6242,1
852,6807,1
852,8283,1
852,8589,3
852,9901,1
852,10559,1
852,11135,1
852,11997,1
852,12272,1
852,12420,1
852,12425,3
852,12939,1
852,12966,1
852,13697,4
852,15422,1
853,5626,1
853,11777,1
855,1097,1
855,3357,1
855,3724,3
855,5283,1
855,7388,6
855,9242,1
855,11775,1
855,12696,1
855,13706,1
855,14575,2
855,15543,1
856,2453,1
856,12447,1
857,5236,2
858,52,1
858,108,2
858,1141,1
858,1854,1
858,4000,1
858,5148,1
862,1034,1
862,1311,11
862,1680,1
862,3245,1
862,3752,1
862,4037,1
862,4326,2
862,4752,1
862,4779,1
862,4795,1
862,4959,2
862,5090,1
862,5477,2
862,5660,1
862,7126,6
862,8855,4
862,9557,1
862,9791,1
862,9886,1
862,10966,1
862,10998,1
862,11269,1
862,12211,1
862,12816,2
862,13697,1
862,13701,2
862,14063,4
862,14453,1
862,14669,4
865,1248,3
865,2990,1
865,10482,1
865,14451,1
866,2316,1
866,11432,1
867,5272,1
867,12211,1
868,197,1
868,3885,3
868,15045,1
869,5572,2
869,5585,1
869,11130,1
869,15223,1
870,13037,1
871,6151,1
873,1753,1
873,9209,1
874,286,1
874,300,1
874,1763,1
874,1834,1
874,2008,2
874,2230,2
874,2373,1
874,3778,1
874,4682,1
874,5247,1
874,5769,5
874,6128,1
874,6209,1
874,7641,3
874,7832,1
874,8014,2
874,8579,1
